SNAP_TIME,CPU used by this session,db block changes,elapsed,execute count,logons cumulative,parse count (hard),parse count (total),parse time cpu,physical read total bytes,physical write total bytes,redo size,session logical reads,sorts (disk),user calls,user commits
202010182300,0.0,0.0,3548,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0
202010190000,0.0,0.0,3615,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0
202010190100,386498.0,240966032.0,3609,4352524.0,2160,3515,720645.0,2478.0,541366941696,391811205632,37349563320,577947296.0,0.0,1217568,30128
202010190200,484885.0,240641047.0,3609,5905692.0,3073,7802,858163.0,14363.0,614206406656,394611790419,40076896580,796285699.0,2.0,3274291,66622
202010190300,505157.0,253022903.0,3609,4713942.0,2270,6056,706529.0,10813.0,762212059136,441528279178,56480129772,1019469313.0,1.0,1410128,114785
202010190400,232008.0,58289815.0,3608,3228501.0,2170,5585,864990.0,5332.0,336515313152,124464698368,9104629920,931117208.0,0.0,1225498,131815
202010190500,252821.0,227996660.0,3548,3011976.0,2076,2343,704123.0,8376.0,362300525056,284602722304,39972154616,1101351389.0,0.0,1329760,110386
202010190600,255748.0,79347807.0,3608,3380298.0,2330,1453,830705.0,2621.0,327084989440,131586689024,12869708424,1475868416.0,2.0,1853124,132184
202010190700,759817.0,19407540.0,3609,10258902.0,3369,16300,1771070.0,20129.0,622667353088,41361198712,3531425348,3573323447.0,124.0,11379578,256260
202010190800,1614210.0,94491805.0,3617,31716905.0,9926,61682,5489893.0,75593.0,1934080821760,133132663905,18520921984,2526254035.0,116.0,40657827,693149
202010190900,2037113.0,147779672.0,3621,50451818.0,12098,73583,10037923.0,94076.0,1412105471488,167666175580,29686952048,2862844782.0,76.0,59609344,1313986
202010191000,2032319.0,169360097.0,3561,53976110.0,15268,71777,11324971.0,110589.0,1105749233664,185634661376,34922478308,2871444461.0,38.0,63130388,1491265
202010191100,2090588.0,185532012.0,3621,57654579.0,16053,126706,12779233.0,131772.0,926361095168,204038828544,38060776452,3034702219.0,70.0,67643710,1631133
202010191200,1597721.0,108195038.0,3617,37381171.0,9657,39351,7523992.0,73024.0,944707492864,236951894528,21719568900,2812387530.0,26.0,45611550,1023628
202010191300,2143353.0,103189412.0,3555,35738165.0,8335,64667,7711453.0,84573.0,1683916319744,111516795904,20421995296,2753883944.0,42.0,41914652,959320
202010191400,2025523.0,172174564.0,3620,53446155.0,17109,76921,11661851.0,112456.0,1293813543936,186951448064,35287821832,3115147994.0,50.0,62107022,1548201
