SNAP_TIME,CPU used by this session,db block changes,elapsed,execute count,logons cumulative,parse count (hard),parse count (total),parse time cpu,physical read total bytes,physical write total bytes,redo size,session logical reads,sorts (disk),user calls,user commits
202010271300,1844491,267343270,3619,68421396,10018,47194,16500146,89195,1278204341760,306734150144,55843598964,3365174727,29,80037751,2223503
202010271400,2183597,198353082,3621,59815924,17869,77672,13082308,146898,1684575319040,208611538944,40580076324,3370373755,25,74069780,1762511
202010271500,1685693,180018468,3556,51709896,16107,73993,11796908,136343,1172461601280,188025917952,37001639972,2966672543,26,61456728,1625495
202010271600,1257004,164898782,3614,45340362,12412,45038,10452882,94592,933253108736,170111106560,33963505060,2612471042,29,50102270,1486438
202010271700,764179,103966192,3611,28449362,7348,29224,6777090,44824,648140010496,105812239872,21207537952,2030221392,2,29837689,943467
202010271800,629133,51118070,3610,18151686,13620,36967,3948129,37049,703028339200,60931884544,9706535668,3519905266,0,12580046,496279
202010271900,525969,46850466,3609,11269094,2592,6801,3284473,15491,558675134464,52794246144,9104126008,3905958490,2,10268995,470921
202010272000,687312,226035452,3611,20352692,3866,4658,11067826,22001,530648015872,371262192640,91557488644,4333558972,0,12595674,612605
202010272100,470681,53372982,3549,12341517,2641,8381,3767018,10547,651529201664,57842427392,10531361500,3824560831,0,11250184,548380
202010272200,705862,58301746,3612,12777937,2326,9324,3939626,16369,871979460096,60130874017,11343063752,2381111421,0,10269638,516511
202010272300,604801,46837155,3610,10783200,2298,2516,3248521,5976,581391728640,47599873024,9353262312,2818898553,0,9349273,481080
202010280000,495717,33230547,3612,9352050,2223,7276,2893373,14953,881345759232,341393077760,6451515300,1084480258,0,7909251,292025
202010280100,374045,167771627,3616,9307958,2208,4331,2660590,3797,393608319488,254158790656,27492889544,600552950,0,6186032,326863
202010280200,443190,84267939,3548,11693315,2752,5799,3276672,14927,453499413504,121395046973,20040151492,991350660,3,10223799,436768
202010280300,834852,94905261,3610,11555260,2908,2299,2704881,10477,501977321472,144346693770,22239661656,7545268910,1,10949011,430858
202010280400,630889,14375025,3609,6667876,2655,16869,1481274,12506,586818834944,271091589632,13831334472,6183366455,0,5229098,230534
202010280500,640864,121924388,3610,8062162,2432,1074,1823425,4028,435966062592,261513102336,24487555824,6485277506,0,18028412,301224
202010280600,726876,141858398,3610,8849903,2279,2432,1853124,6840,350781823488,174647618048,25815267708,7593455839,0,19520705,319516
202010280700,1006765,56125224,3611,14428900,3550,17443,2670929,24157,744684943360,86549495448,14987346168,7219046529,74,23969986,426101
202010280800,1498336,146713385,3555,34823355,10441,46322,5801517,73059,2019440133632,162416027233,26566376116,2657249789,62,42478039,803288
202010280900,1929353,165102544,3620,51223839,13736,67169,10887608,112485,1781565109760,175089588212,33261323524,3111796320,23,58367900,1478962
202010281000,1946677,177971837,3621,52949292,16643,70387,11814385,110086,1401237507584,191434578944,36798476024,2991289145,34,59925909,1590218
202010281100,2025059,183247325,3560,55827524,15467,84974,12424746,129063,1491198628864,198242138112,38032478960,3070670664,49,63467974,1637820
202010281200,1511133,114830235,3616,38403873,9123,49078,8076500,84566,1432983466496,239653057536,23026413416,2876974165,10,44569395,1100806
202010281300,1934607,110046248,3615,35861174,8899,39511,7680788,60820,1431644701696,113522570752,21787265968,2644728549,18,41445190,1043465
202010281400,1909727,183352970,3559,55269752,15045,68666,12089369,98958,1874672740864,193654867456,37630523520,3084315557,31,62825457,1652274
202010281500,1575409,167102428,3616,48290081,15027,74017,11247456,120309,2100601798656,174297602048,34528943184,2871502975,17,52933290,1507432
202010281600,1053789,144187417,3613,38500169,11080,37238,9064129,63705,804528537088,146471877632,29761617564,2348033390,2,40761431,1299864
202010281700,697605,110345085,3610,27142201,6604,29807,7278877,51231,630130702848,111947015680,22547515640,1940782959,6,27536387,1002899
202010281800,668351,73694417,3611,22653241,10969,38335,5489616,52315,731420431360,84413810176,14699402464,2490447826,4,17593784,666507
202010281900,410586,51204152,3561,11616376,2186,6065,3663972,9141,809647130624,257201837056,10172946528,235439646,2,10296927,426351
202010282000,484897,201391505,3616,15621127,4983,4503,10318283,15476,554061799936,425123622400,97003616260,524734153,0,7018809,697123
202010282100,491981,96774642,3611,7872934,2584,9172,1949416,16248,594805608448,71673724416,15105086012,4021785702,0,6775200,220090
202010282200,700016,32192848,3611,8322253,2389,12055,2594021,17514,773513191936,37227446433,5894425168,4213600706,0,6640002,278353
202010282300,578291,15330488,3551,5475882,2307,7527,1739660,7684,636899923456,19187038720,2633241120,354395421,8,4381633,181054
202010290000,491844,23462163,3609,4258336,2073,2235,1242853,2749,1045789357056,64216918016,5651441008,684703151,8,5299022,144722
202010290100,522662,210471294,3610,4552055,2330,5079,887497,3308,685907348480,465224966656,33009850584,661105122,0,1711594,121919
202010290200,506339,270736879,3609,6670046,2519,197824,2152333,132173,585888790016,389939140119,44307070848,591725041,2,2217238,142102
202010290300,465427,222117227,3608,7081990,2700,2919,880053,9065,618828142080,350516928650,41840696448,676971854,1,3551945,155461
202010290400,422849,52354671,3610,9543583,2775,5771,1414973,8340,478028046336,164978389504,19811066376,754040541,0,9073904,291748
202010290500,320033,136681296,3608,6563322,2032,888,997784,2738,385090626048,198537634816,24592423652,673932747,0,16452535,211479
202010290600,344849,197663861,3548,5959750,2209,1418,1115039,4883,447444519424,298088474112,33067363024,677727425,1,15552164,209822
202010290700,609219,46642029,3610,13295011,3268,13904,2213783,19160,688649879040,77351236248,8084942816,888151689,84,24617832,387778
202010290800,1358341,138754595,3614,32530731,10673,53104,5407231,80817,1919277733376,160262476385,25455026296,1775758139,86,42810844,731188
202010290900,1735899,148011662,3619,45776064,13577,57057,9532293,104247,1565849234944,160801533672,29702914640,2046370265,51,60312968,1317700
202010291000,1785950,162424428,3559,48977426,15456,62661,10452330,96851,1440959021056,173983526912,33189872916,2054615611,36,62995720,1454958
202010291100,1946395,164858738,3620,53884695,17177,73306,10928534,108607,1491358044672,177390967808,33723173740,2043407948,51,70602869,1489938
202010291200,1994469,104044098,3614,36289238,8883,34681,7056949,66838,1375014656000,231001850880,20678432052,1546577189,25,50930714,1015612
202010291300,1276520,100688537,3614,34356179,7758,34692,6880457,57516,1515770775040,105790832640,19654363856,1492477071,40,45092923,963381
202010291400,1741422,187686667,3557,53849676,14174,67510,11956656,86536,1429231856128,194320120832,37369577504,1872871771,26,61653327,1655077
202010291500,1597062,188010899,3616,52120078,13877,77421,12068368,117378,1109699029504,191608942592,37926055444,1803586189,10,58410581,1708972
202010291600,1014924,150827368,3612,39620089,8491,41834,9742204,75474,669565654016,151225393664,30612979452,1288562121,6,42728008,1356289
202010291700,743351,109133923,3610,29443718,5760,19513,6990167,38834,617138393088,110097804288,22196486152,1017733915,2,41451011,1019697
202010291800,697584,55050057,3611,21255936,11087,38389,4146371,37320,652967690240,64724533760,10466476320,1393676519,1,27111544,565979
202010291900,394876,30084992,3550,10663580,2383,4951,2079755,8370,648328751104,34559550464,5435932236,744594068,1,19617691,362350
202010292000,491900,213252015,3610,18531560,4342,3957,9467013,12496,451111955968,357746362368,90450646012,951541823,0,11406138,688750
202010292100,305831,30214287,3610,10719471,2513,6946,2122589,6670,633713096192,34580878848,5465089304,515781092,0,10260602,369391
202010292200,609878,33842943,3610,10918831,2282,27425,2224969,45335,780791537664,34243926689,5973701100,702838476,0,9135488,328734
202010292300,405007,16989647,3610,6473448,2121,1969,1373227,4158,507446709248,19462607360,2974060440,422490006,0,5138216,226294
202010300000,368007,8766842,3553,4831303,2115,7179,1219165,12894,934371959808,320905910784,1405124376,452837667,0,3168309,80471
202010300100,523606,201147612,3614,4315163,2082,3700,1065316,3459,548047951872,397127046144,34630318556,768807885,0,1357689,34310
202010300200,576627,358079372,3610,6848229,2600,9484,1467049,14092,654989445120,487017126723,62338445232,1246928683,2,5125995,141862
202010300300,553320,228225276,3610,7820271,2659,6942,1129850,10317,788722955264,420123579530,44471210888,3263022287,1,5747485,212005
202010300400,481751,119707541,3611,11391422,2652,6525,1561564,8772,646007999488,243711975936,30740380816,3272799511,0,9616068,304718
202010300500,895964,156179325,3610,6898198,2195,817,977885,2522,512000629248,213426281472,26998971884,3710439493,0,16378568,182714
202010300600,559658,204341466,3551,7479366,2128,1240,1220021,3412,779093240320,311434210304,35970080308,3312442992,1,17270195,250855
202010300700,749506,53204293,3611,12847910,3054,13104,2157999,18534,1095886531072,104290567316,9073316024,3161270886,88,24565776,386139
202010300800,1545656,161683123,3617,34878526,10429,48326,5781936,71411,2324400308736,211303640673,28697178276,1730772155,62,44485432,783664
202010300900,1873850,170164570,3619,48627517,11493,55918,9816580,84510,1824150803968,219343009656,32882921144,2015113256,98,63150288,1354598
