SNAP_TIME,CPU used by this session,db block changes,elapsed,execute count,logons cumulative,parse count (hard),parse count (total),parse time cpu,physical read total bytes,physical write total bytes,redo size,session logical reads,sorts (disk),user calls,user commits
202011022000,711589,250787153,3611,19593553,7253,13006,10750444,42321,607505288192,431359331328,98858353120,3050076819,0,12102832,1325313
202011022100,439972,41200513,3549,7290579,2504,8737,2115418,10741,582522238464,78772157440,7163296380,3569254299,0,6141595,273139
202011022200,620686,40604897,3611,6490762,2429,11237,2156162,41071,1218410983936,93314232993,6778065820,1192181309,0,4100785,225121
202011022300,711735,39945052,3611,5353828,2143,22355,1376602,41227,786886133248,75447542784,6447533656,1173141944,0,2754240,170369
202011030000,468951,26686412,3616,4898865,2226,7386,1274078,13786,1087654100480,371970599936,4211596224,958847961,0,3102596,77084
202011030100,502846,251927386,3612,4672824,2260,4421,1012927,3275,549546648064,399192354304,40364000552,794530034,0,1406309,37274
202011030200,471279,182565208,3550,6331764,3145,27671,1272624,23612,561187691008,310853552737,31563224284,628653737,2,4063506,98452
202011030300,660337,230693831,3611,8873618,2837,6963,1254038,13017,768773321728,387935878282,42810277516,1655089248,1,7186322,243554
202011030400,615993,154730883,3612,9554443,2844,6778,1467283,7478,893795881472,535910766592,35972594560,1568942518,0,7967893,269177
202011030500,503201,199708609,3611,7030525,2289,770,1020080,2440,698915590144,449149967360,33971768504,1449919991,0,16001495,212815
202011030600,586107,266828487,3611,8244805,2293,1483,1273714,3141,650742549504,443017228800,44041267892,1756346005,1,17792355,257048
202011030700,913113,132124112,3552,16396946,3278,24232,2781930,27457,947742838784,273527295636,21024258164,1984116908,103,25459203,445893
202011030800,2009099,239378349,3623,41745449,12574,80094,7269532,103195,2202604653056,391225016415,40915923812,3307007026,117,50493288,916810
202011030900,2343662,222827615,3625,55678605,13640,86567,11314879,112317,2149909903360,336511964904,41372481184,3590537683,59,65151175,1516867
202011031000,2201321,258853560,3564,49897518,16039,90655,10341153,125577,2017292332032,324521961472,45351853424,3597918437,31,59862183,1368493
202011031100,2334049,299866975,3625,61035077,17576,99551,13270996,135326,1784337452544,345724823552,54810040976,4019545234,56,69803891,1764934
202011031200,1984391,286576171,3620,52474581,9602,46244,11332520,71274,1917284647936,466321325056,52106520388,3686499906,44,57728369,1560897
202011031300,1974703,221537353,3561,42587895,9268,50424,8357127,70340,2211908846080,300480558080,38754280696,3630576267,27,50118829,1124124
202011031400,2871979,185711145,3623,56604837,16353,50415,11714410,77437,2226963100160,199060945408,36741356368,4010301617,35,66323312,1645172
202011031500,2053826,167427443,3561,52032523,15974,47459,10874146,101472,1871499924480,176518348288,33569657004,3845932269,28,60801478,1529022
202011031600,1562533,186010061,3618,51322516,11789,49434,11932479,109684,1315444758016,189083264000,37010959628,3208124368,0,57117303,1691036
202011031700,1042481,140218409,3613,38163399,7664,22934,9001908,43633,783518500352,142652396032,28000496476,2683776762,5,41660985,1329530
202011031800,831793,96518660,3612,28126875,13762,129051,8080296,107701,1040961183744,105870641664,19211984212,1889763983,4,23522287,920087
202011031900,660991,74394109,3611,18378174,2360,145385,6646680,201070,738355236352,80107550208,15030834176,2121912884,0,16601741,716341
202011032000,815008,240791036,3552,21357244,4135,168579,12769641,238358,454954433024,381183519744,95295778520,3618910868,0,12311422,587446
202011032100,584629,27128541,3610,7998486,2741,129766,2279721,159559,447418263552,35480361472,5077070776,3706950049,2,6667346,300682
202011032200,590721,31261182,3611,7963300,2151,165691,2318710,108123,852152476160,35833039521,5640864656,2270782174,2,5382528,263043
202011032300,626509,13704476,3611,4900770,2297,159870,1412760,66376,532933882368,23735177728,2350552184,2325438724,0,3007752,168174
202011040000,617321,11309368,3613,4720661,2051,8469,1116566,12732,829107994624,328280180224,1751326580,755761289,0,3124272,85280
202011040100,548635,159209619,3549,4275045,2091,4098,763714,2408,684140956672,328144475648,25062645928,559556914,0,1311228,29554
202011040200,427006,280112605,3614,6715500,2644,6168,1503305,13472,369148273152,374182047409,46436864940,711665988,3,3831079,132598
202011040300,576496,274388220,3610,9397112,2247,2816,1129140,8874,499927823872,398071197834,51092772780,1597944845,1,6217142,183867
202011040400,538518,118523781,3610,10840320,3068,30028,1719963,17327,416247812608,286050275328,30168150960,1877441750,0,8817782,305974
202011040500,432016,130024055,3610,8062209,2127,1013,1148136,2265,219297437696,211804722176,24194725300,2469474927,0,17484995,240360
202011040600,604095,183512868,3610,7607970,2318,2657,1273083,5392,284441144832,266679130624,31326312304,4463765471,0,17161351,259562
202011040700,921569,53312467,3551,14999982,3304,21521,2641104,22536,755124964352,102682240672,9274471496,3102492935,109,26250850,447100
202011040800,1793956,174273655,3618,38150344,11539,65814,6466861,95518,2499604115456,258644982385,31169087964,3022182626,63,53052154,860790
202011040900,2417132,150538438,3623,46507329,14134,71848,9178462,92730,1833485648896,190922048232,29145959044,3514769492,113,59433524,1243923
202011041000,2338370,224162013,3563,60952123,16044,113451,13823309,119906,1541438302720,266618353664,44449807288,3665272191,57,76340826,1807994
202011041100,2422000,189444360,3625,55346901,17169,78235,11615965,99634,2776080568832,224899438080,37202759828,3822903870,43,69741820,1571003
202011041200,1792307,176673769,3619,44613170,10004,37182,9673159,68097,1746495700992,341021118464,34111524932,2998106843,58,57446026,1347329
202011041300,1966183,134600556,3556,34115777,8340,55155,7616152,71773,1164987780608,172127106048,24907579344,2504533285,22,47940994,977085
202011041400,2276625,201932304,3623,55367723,18500,95891,12607959,120967,2349980832256,247973442048,39682073236,3564689257,31,66289721,1646851
202011041500,1897446,189365506,3620,50417776,15784,82497,11719931,116846,1855354990592,235914584064,37216207416,3175019909,16,56141745,1548501
202011041600,1395042,186101084,3554,43741755,11222,46620,10873583,81121,1259148188160,232297957376,36503985740,2581493732,8,47277233,1489229
202011041700,1009182,147649549,3613,32096117,8620,28446,8322427,42152,1024358867968,188614941184,28811016868,2105945020,4,33728275,1175147
202011041800,765175,89975466,3611,22919977,11437,41197,5665152,32090,1031734748672,131779565056,17033551484,1631349673,0,18473367,724073
202011041900,739050,68645526,3611,12874839,2978,5767,3705067,13146,1482652869120,105712538112,12846100696,1625622287,2,11955208,517347
202011042000,885848,237182169,3611,15585013,4495,4383,9722100,19466,1508390942720,410612639232,93204276072,2966817462,0,7473644,351964
202011042100,711973,35397743,3551,6770249,3133,7503,1881159,11289,1440640286208,70288429056,6114932120,3929199409,0,5351985,264360
202011042200,912805,37263797,3612,6750097,2946,10113,1819851,27671,1818818041856,74068452513,6334733236,1815870837,0,4069530,218586
202011042300,911270,28408693,3611,4562662,2761,2923,1098582,5995,1566291945472,65108144640,4559019056,2045898952,0,2801112,168520
202011050000,677454,17847506,3614,4503060,2728,7389,1080026,19200,1787439034880,357732133888,2860667840,1054794048,0,3018151,79106
202011050100,444208,16131967,3610,3497786,2570,4734,1208538,4949,535391817728,92816166912,2566707024,655584427,0,1569369,31418
202011050200,460671,100234542,3551,9214336,2775,4948,2617498,14263,448913978368,161086503563,21975886740,853609851,3,8014678,298248
202011050300,704797,88559733,3610,5950084,2523,1761,1419497,8520,596190306816,168482300554,20206609492,3496976406,1,3480968,214128
202011050400,922690,35578169,3611,8927822,3501,31329,1674257,19040,516398399488,142624372224,17478718144,8108869731,0,7400636,270080
202011050500,865572,43367733,3612,7058826,2475,1031,1112987,2658,404771090432,75955616256,7542870400,8745746938,0,18062238,228456
202011050600,828204,226127661,3612,5484770,2655,1746,1095612,6003,464271114240,312649314304,40988080260,6571406072,1,13793362,198696
202011050700,1046606,41610716,3552,13393061,3519,16122,2318735,18705,800397995008,83634534556,7338289228,5679067460,64,23821744,387242
202011050800,2078004,146371499,3626,36609235,13428,53046,5995746,72017,3080541240320,178305062001,26636371040,3467421574,59,49420656,846676
202011050900,2333863,133892816,3628,46014534,15624,86964,8456803,98467,3120827613696,175789157240,25783172232,3090698715,31,57932844,1114828
202011051000,2500668,154740174,3568,48544695,17620,98415,10051409,121828,2558524760576,197205770240,30659742016,3188844857,67,59852567,1373645
202011051100,2668212,151050694,3629,47023128,17450,105034,9950057,140432,2597703841280,193654342144,30247428804,3334765507,37,57724120,1296553
202011051200,2168066,237434476,3560,58906705,9925,58282,13961771,86238,1323813917696,398821200896,47817236504,3310234879,20,67500034,1892588
202011051300,2038944,177612040,3618,49255785,10339,145164,11628611,127415,1414498321920,221802324992,35012571472,3142375415,13,62247168,1484063
202011051400,3392066,190900899,3623,57019521,16921,122962,12538111,142952,1449406900736,230302756864,38086284988,4060066110,34,69344494,1616922
202011051500,3718546,202783384,3562,57049986,16022,114700,13229882,174804,1630836235264,251553714688,40249902764,4084233765,12,70188054,1701766
