,SNAP_TIME,SERVICE_NAME,STAT_NAME,VALUE,DELTAT_SEC,RATE_VALUE
390,20200928060039,CONFOP0,redo size,46774356,3566.174,12.37
391,20200928070006,CONFOP0,redo size,46820804,3633.774,12.78
392,20200928080039,CONFOP0,redo size,46866616,3563.093,12.86
393,20200928090002,CONFOP0,redo size,46912340,3621.073,12.63
394,20200928100024,CONFOP0,redo size,46958108,3621.707,12.64
395,20200928110045,CONFOP0,redo size,47004120,3563.093,12.91
396,20200928120008,CONFOP0,redo size,47050684,3621.546,12.86
397,20200928130030,CONFOP0,redo size,47096764,3631.056,12.69
398,20200928140101,CONFOP0,redo size,47142380,3573.355,12.77
399,20200928150034,CONFOP0,redo size,47188212,3572.421,12.83
400,20200928000044,SYS$BACKGROUND,redo size,9082918612,,
401,20200928010016,SYS$BACKGROUND,redo size,9089063864,3627.158,1694.23
402,20200928020043,SYS$BACKGROUND,redo size,9094197400,3565.479,1439.79
403,20200928030009,SYS$BACKGROUND,redo size,9099400128,3629.821,1433.33
404,20200928040038,SYS$BACKGROUND,redo size,9104244148,3569.797,1356.95
405,20200928050008,SYS$BACKGROUND,redo size,9155795616,3631.172,14196.92
406,20200928060039,SYS$BACKGROUND,redo size,9161586836,3566.174,1623.93
407,20200928070006,SYS$BACKGROUND,redo size,9167148364,3633.774,1530.51
408,20200928080039,SYS$BACKGROUND,redo size,9172040672,3563.093,1373.05
409,20200928090002,SYS$BACKGROUND,redo size,9177484828,3621.073,1503.46
410,20200928100024,SYS$BACKGROUND,redo size,9182661700,3621.707,1429.4
411,20200928110045,SYS$BACKGROUND,redo size,9189380296,3563.093,1885.61
412,20200928120008,SYS$BACKGROUND,redo size,9194690752,3621.546,1466.35
413,20200928130030,SYS$BACKGROUND,redo size,9199690724,3631.056,1377.0
414,20200928140101,SYS$BACKGROUND,redo size,9204550972,3573.355,1360.14
415,20200928150034,SYS$BACKGROUND,redo size,9209842236,3572.421,1481.14
416,20200928000044,SYS$USERS,redo size,10483428788,,
417,20200928010016,SYS$USERS,redo size,10502980192,3627.158,5390.28
418,20200928020043,SYS$USERS,redo size,10503042872,3565.479,17.58
419,20200928030009,SYS$USERS,redo size,10505411224,3629.821,652.47
420,20200928040038,SYS$USERS,redo size,10505432748,3569.797,6.03
421,20200928050008,SYS$USERS,redo size,10507781976,3631.172,646.96
422,20200928060039,SYS$USERS,redo size,10545777632,3566.174,10654.46
423,20200928070006,SYS$USERS,redo size,10548009908,3633.774,614.31
424,20200928080039,SYS$USERS,redo size,10548156680,3563.093,41.19
425,20200928090002,SYS$USERS,redo size,10550467636,3621.073,638.2
426,20200928100024,SYS$USERS,redo size,10552743780,3621.707,628.47
427,20200928110045,SYS$USERS,redo size,10552898852,3563.093,43.52
428,20200928120008,SYS$USERS,redo size,10555114328,3621.546,611.75
429,20200928130030,SYS$USERS,redo size,10555143008,3631.056,7.9
430,20200928140101,SYS$USERS,redo size,10557433328,3573.355,640.94
431,20200928150034,SYS$USERS,redo size,10557593300,3572.421,44.78
432,20200928000044,CONFOP0,gc current block receive time,0,,
433,20200928010016,CONFOP0,gc current block receive time,0,3627.158,0.0
434,20200928020043,CONFOP0,gc current block receive time,0,3565.479,0.0
435,20200928030009,CONFOP0,gc current block receive time,0,3629.821,0.0
436,20200928040038,CONFOP0,gc current block receive time,0,3569.797,0.0
437,20200928050008,CONFOP0,gc current block receive time,0,3631.172,0.0
438,20200928060039,CONFOP0,gc current block receive time,0,3566.174,0.0
439,20200928070006,CONFOP0,gc current block receive time,0,3633.774,0.0
440,20200928080039,CONFOP0,gc current block receive time,0,3563.093,0.0
441,20200928090002,CONFOP0,gc current block receive time,0,3621.073,0.0
442,20200928100024,CONFOP0,gc current block receive time,0,3621.707,0.0
443,20200928110045,CONFOP0,gc current block receive time,0,3563.093,0.0
444,20200928120008,CONFOP0,gc current block receive time,0,3621.546,0.0
445,20200928130030,CONFOP0,gc current block receive time,0,3631.056,0.0
446,20200928140101,CONFOP0,gc current block receive time,0,3573.355,0.0
447,20200928150034,CONFOP0,gc current block receive time,0,3572.421,0.0
448,20200928000044,SYS$BACKGROUND,gc current block receive time,0,,
449,20200928010016,SYS$BACKGROUND,gc current block receive time,0,3627.158,0.0
450,20200928020043,SYS$BACKGROUND,gc current block receive time,0,3565.479,0.0
451,20200928030009,SYS$BACKGROUND,gc current block receive time,0,3629.821,0.0
452,20200928040038,SYS$BACKGROUND,gc current block receive time,0,3569.797,0.0
453,20200928050008,SYS$BACKGROUND,gc current block receive time,0,3631.172,0.0
454,20200928060039,SYS$BACKGROUND,gc current block receive time,0,3566.174,0.0
455,20200928070006,SYS$BACKGROUND,gc current block receive time,0,3633.774,0.0
456,20200928080039,SYS$BACKGROUND,gc current block receive time,0,3563.093,0.0
457,20200928090002,SYS$BACKGROUND,gc current block receive time,0,3621.073,0.0
458,20200928100024,SYS$BACKGROUND,gc current block receive time,0,3621.707,0.0
459,20200928110045,SYS$BACKGROUND,gc current block receive time,0,3563.093,0.0
460,20200928120008,SYS$BACKGROUND,gc current block receive time,0,3621.546,0.0
461,20200928130030,SYS$BACKGROUND,gc current block receive time,0,3631.056,0.0
462,20200928140101,SYS$BACKGROUND,gc current block receive time,0,3573.355,0.0
463,20200928150034,SYS$BACKGROUND,gc current block receive time,0,3572.421,0.0
464,20200928000044,SYS$USERS,gc current block receive time,0,,
465,20200928010016,SYS$USERS,gc current block receive time,0,3627.158,0.0
466,20200928020043,SYS$USERS,gc current block receive time,0,3565.479,0.0
467,20200928030009,SYS$USERS,gc current block receive time,0,3629.821,0.0
468,20200928040038,SYS$USERS,gc current block receive time,0,3569.797,0.0
469,20200928050008,SYS$USERS,gc current block receive time,0,3631.172,0.0
470,20200928060039,SYS$USERS,gc current block receive time,0,3566.174,0.0
471,20200928070006,SYS$USERS,gc current block receive time,0,3633.774,0.0
472,20200928080039,SYS$USERS,gc current block receive time,0,3563.093,0.0
473,20200928090002,SYS$USERS,gc current block receive time,0,3621.073,0.0
474,20200928100024,SYS$USERS,gc current block receive time,0,3621.707,0.0
475,20200928110045,SYS$USERS,gc current block receive time,0,3563.093,0.0
476,20200928120008,SYS$USERS,gc current block receive time,0,3621.546,0.0
477,20200928130030,SYS$USERS,gc current block receive time,0,3631.056,0.0
478,20200928140101,SYS$USERS,gc current block receive time,0,3573.355,0.0
479,20200928150034,SYS$USERS,gc current block receive time,0,3572.421,0.0
480,20200928000044,CONFOP0,parse time elapsed,370741406,,
481,20200928010016,CONFOP0,parse time elapsed,371493509,3627.158,207.35
482,20200928020043,CONFOP0,parse time elapsed,372254851,3565.479,213.53
483,20200928030009,CONFOP0,parse time elapsed,372284523,3629.821,8.17
484,20200928040038,CONFOP0,parse time elapsed,372319475,3569.797,9.79
485,20200928050008,CONFOP0,parse time elapsed,372351606,3631.172,8.85
486,20200928060039,CONFOP0,parse time elapsed,372385677,3566.174,9.55
487,20200928070006,CONFOP0,parse time elapsed,373256292,3633.774,239.59
488,20200928080039,CONFOP0,parse time elapsed,373299530,3563.093,12.13
489,20200928090002,CONFOP0,parse time elapsed,373347124,3621.073,13.14
490,20200928100024,CONFOP0,parse time elapsed,373399326,3621.707,14.41
491,20200928110045,CONFOP0,parse time elapsed,374258409,3563.093,241.11
492,20200928120008,CONFOP0,parse time elapsed,374658040,3621.546,110.35
493,20200928130030,CONFOP0,parse time elapsed,374724863,3631.056,18.4
494,20200928140101,CONFOP0,parse time elapsed,374798983,3573.355,20.74
495,20200928150034,CONFOP0,parse time elapsed,374873053,3572.421,20.73
496,20200928000044,SYS$BACKGROUND,parse time elapsed,591353650,,
497,20200928010016,SYS$BACKGROUND,parse time elapsed,591490121,3627.158,37.62
498,20200928020043,SYS$BACKGROUND,parse time elapsed,591676280,3565.479,52.21
499,20200928030009,SYS$BACKGROUND,parse time elapsed,591859513,3629.821,50.48
500,20200928040038,SYS$BACKGROUND,parse time elapsed,591951979,3569.797,25.9
501,20200928050008,SYS$BACKGROUND,parse time elapsed,592211166,3631.172,71.38
502,20200928060039,SYS$BACKGROUND,parse time elapsed,592480634,3566.174,75.56
503,20200928070006,SYS$BACKGROUND,parse time elapsed,592989972,3633.774,140.17
504,20200928080039,SYS$BACKGROUND,parse time elapsed,593401198,3563.093,115.41
505,20200928090002,SYS$BACKGROUND,parse time elapsed,593900684,3621.073,137.94
506,20200928100024,SYS$BACKGROUND,parse time elapsed,594293747,3621.707,108.53
507,20200928110045,SYS$BACKGROUND,parse time elapsed,595356948,3563.093,298.39
508,20200928120008,SYS$BACKGROUND,parse time elapsed,595917656,3621.546,154.83
509,20200928130030,SYS$BACKGROUND,parse time elapsed,596568997,3631.056,179.38
510,20200928140101,SYS$BACKGROUND,parse time elapsed,597278820,3573.355,198.64
511,20200928150034,SYS$BACKGROUND,parse time elapsed,598029802,3572.421,210.22
512,20200928000044,SYS$USERS,parse time elapsed,13467223489,,
513,20200928010016,SYS$USERS,parse time elapsed,13481502544,3627.158,3936.71
514,20200928020043,SYS$USERS,parse time elapsed,13484096764,3565.479,727.59
515,20200928030009,SYS$USERS,parse time elapsed,13485915993,3629.821,501.19
516,20200928040038,SYS$USERS,parse time elapsed,13486330411,3569.797,116.09
517,20200928050008,SYS$USERS,parse time elapsed,13499038230,3631.172,3499.65
518,20200928060039,SYS$USERS,parse time elapsed,13501014777,3566.174,554.25
519,20200928070006,SYS$USERS,parse time elapsed,13520079314,3633.774,5246.48
520,20200928080039,SYS$USERS,parse time elapsed,13528334941,3563.093,2316.98
521,20200928090002,SYS$USERS,parse time elapsed,13531262800,3621.073,808.56
522,20200928100024,SYS$USERS,parse time elapsed,13532193474,3621.707,256.97
523,20200928110045,SYS$USERS,parse time elapsed,13534875525,3563.093,752.73
524,20200928120008,SYS$USERS,parse time elapsed,13536830659,3621.546,539.86
525,20200928130030,SYS$USERS,parse time elapsed,13537532850,3631.056,193.38
526,20200928140101,SYS$USERS,parse time elapsed,13538572150,3573.355,290.85
527,20200928150034,SYS$USERS,parse time elapsed,13539499126,3572.421,259.48
528,20200928000044,CONFOP0,gc cr block receive time,0,,
529,20200928010016,CONFOP0,gc cr block receive time,0,3627.158,0.0
530,20200928020043,CONFOP0,gc cr block receive time,0,3565.479,0.0
531,20200928030009,CONFOP0,gc cr block receive time,0,3629.821,0.0
532,20200928040038,CONFOP0,gc cr block receive time,0,3569.797,0.0
533,20200928050008,CONFOP0,gc cr block receive time,0,3631.172,0.0
534,20200928060039,CONFOP0,gc cr block receive time,0,3566.174,0.0
535,20200928070006,CONFOP0,gc cr block receive time,0,3633.774,0.0
536,20200928080039,CONFOP0,gc cr block receive time,0,3563.093,0.0
537,20200928090002,CONFOP0,gc cr block receive time,0,3621.073,0.0
538,20200928100024,CONFOP0,gc cr block receive time,0,3621.707,0.0
539,20200928110045,CONFOP0,gc cr block receive time,0,3563.093,0.0
540,20200928120008,CONFOP0,gc cr block receive time,0,3621.546,0.0
541,20200928130030,CONFOP0,gc cr block receive time,0,3631.056,0.0
542,20200928140101,CONFOP0,gc cr block receive time,0,3573.355,0.0
543,20200928150034,CONFOP0,gc cr block receive time,0,3572.421,0.0
544,20200928000044,SYS$BACKGROUND,gc cr block receive time,0,,
545,20200928010016,SYS$BACKGROUND,gc cr block receive time,0,3627.158,0.0
546,20200928020043,SYS$BACKGROUND,gc cr block receive time,0,3565.479,0.0
547,20200928030009,SYS$BACKGROUND,gc cr block receive time,0,3629.821,0.0
548,20200928040038,SYS$BACKGROUND,gc cr block receive time,0,3569.797,0.0
549,20200928050008,SYS$BACKGROUND,gc cr block receive time,0,3631.172,0.0
550,20200928060039,SYS$BACKGROUND,gc cr block receive time,0,3566.174,0.0
551,20200928070006,SYS$BACKGROUND,gc cr block receive time,0,3633.774,0.0
552,20200928080039,SYS$BACKGROUND,gc cr block receive time,0,3563.093,0.0
553,20200928090002,SYS$BACKGROUND,gc cr block receive time,0,3621.073,0.0
554,20200928100024,SYS$BACKGROUND,gc cr block receive time,0,3621.707,0.0
555,20200928110045,SYS$BACKGROUND,gc cr block receive time,0,3563.093,0.0
556,20200928120008,SYS$BACKGROUND,gc cr block receive time,0,3621.546,0.0
557,20200928130030,SYS$BACKGROUND,gc cr block receive time,0,3631.056,0.0
558,20200928140101,SYS$BACKGROUND,gc cr block receive time,0,3573.355,0.0
559,20200928150034,SYS$BACKGROUND,gc cr block receive time,0,3572.421,0.0
560,20200928000044,SYS$USERS,gc cr block receive time,0,,
561,20200928010016,SYS$USERS,gc cr block receive time,0,3627.158,0.0
562,20200928020043,SYS$USERS,gc cr block receive time,0,3565.479,0.0
563,20200928030009,SYS$USERS,gc cr block receive time,0,3629.821,0.0
564,20200928040038,SYS$USERS,gc cr block receive time,0,3569.797,0.0
565,20200928050008,SYS$USERS,gc cr block receive time,0,3631.172,0.0
566,20200928060039,SYS$USERS,gc cr block receive time,0,3566.174,0.0
567,20200928070006,SYS$USERS,gc cr block receive time,0,3633.774,0.0
568,20200928080039,SYS$USERS,gc cr block receive time,0,3563.093,0.0
569,20200928090002,SYS$USERS,gc cr block receive time,0,3621.073,0.0
570,20200928100024,SYS$USERS,gc cr block receive time,0,3621.707,0.0
571,20200928110045,SYS$USERS,gc cr block receive time,0,3563.093,0.0
572,20200928120008,SYS$USERS,gc cr block receive time,0,3621.546,0.0
573,20200928130030,SYS$USERS,gc cr block receive time,0,3631.056,0.0
574,20200928140101,SYS$USERS,gc cr block receive time,0,3573.355,0.0
575,20200928150034,SYS$USERS,gc cr block receive time,0,3572.421,0.0
576,20200928000044,CONFOP0,physical reads,51720,,
577,20200928010016,CONFOP0,physical reads,51794,3627.158,0.02
578,20200928020043,CONFOP0,physical reads,51797,3565.479,0.0
579,20200928030009,CONFOP0,physical reads,51799,3629.821,0.0
580,20200928040038,CONFOP0,physical reads,51802,3569.797,0.0
581,20200928050008,CONFOP0,physical reads,51811,3631.172,0.0
582,20200928060039,CONFOP0,physical reads,51814,3566.174,0.0
583,20200928070006,CONFOP0,physical reads,51878,3633.774,0.02
584,20200928080039,CONFOP0,physical reads,51885,3563.093,0.0
585,20200928090002,CONFOP0,physical reads,51888,3621.073,0.0
586,20200928100024,CONFOP0,physical reads,51892,3621.707,0.0
587,20200928110045,CONFOP0,physical reads,52083,3563.093,0.05
588,20200928120008,CONFOP0,physical reads,52087,3621.546,0.0
589,20200928130030,CONFOP0,physical reads,52088,3631.056,0.0
590,20200928140101,CONFOP0,physical reads,52092,3573.355,0.0
591,20200928150034,CONFOP0,physical reads,52095,3572.421,0.0
592,20200928000044,SYS$BACKGROUND,physical reads,21239508,,
593,20200928010016,SYS$BACKGROUND,physical reads,21283557,3627.158,12.14
594,20200928020043,SYS$BACKGROUND,physical reads,21294503,3565.479,3.07
595,20200928030009,SYS$BACKGROUND,physical reads,21297079,3629.821,0.71
596,20200928040038,SYS$BACKGROUND,physical reads,21297762,3569.797,0.19
597,20200928050008,SYS$BACKGROUND,physical reads,21332302,3631.172,9.51
598,20200928060039,SYS$BACKGROUND,physical reads,21346330,3566.174,3.93
599,20200928070006,SYS$BACKGROUND,physical reads,21360178,3633.774,3.81
600,20200928080039,SYS$BACKGROUND,physical reads,21377881,3563.093,4.97
601,20200928090002,SYS$BACKGROUND,physical reads,21392157,3621.073,3.94
602,20200928100024,SYS$BACKGROUND,physical reads,21396084,3621.707,1.08
603,20200928110045,SYS$BACKGROUND,physical reads,21420373,3563.093,6.82
604,20200928120008,SYS$BACKGROUND,physical reads,21432771,3621.546,3.42
605,20200928130030,SYS$BACKGROUND,physical reads,21444324,3631.056,3.18
606,20200928140101,SYS$BACKGROUND,physical reads,21446286,3573.355,0.55
607,20200928150034,SYS$BACKGROUND,physical reads,21447790,3572.421,0.42
608,20200928000044,SYS$USERS,physical reads,44274285,,
609,20200928010016,SYS$USERS,physical reads,44369392,3627.158,26.22
610,20200928020043,SYS$USERS,physical reads,44370256,3565.479,0.24
611,20200928030009,SYS$USERS,physical reads,44371698,3629.821,0.4
612,20200928040038,SYS$USERS,physical reads,44371699,3569.797,0.0
613,20200928050008,SYS$USERS,physical reads,44375060,3631.172,0.93
614,20200928060039,SYS$USERS,physical reads,44391307,3566.174,4.56
615,20200928070006,SYS$USERS,physical reads,44405623,3633.774,3.94
616,20200928080039,SYS$USERS,physical reads,44407635,3563.093,0.56
617,20200928090002,SYS$USERS,physical reads,44409797,3621.073,0.6
618,20200928100024,SYS$USERS,physical reads,44411025,3621.707,0.34
619,20200928110045,SYS$USERS,physical reads,44412997,3563.093,0.55
620,20200928120008,SYS$USERS,physical reads,44427502,3621.546,4.01
621,20200928130030,SYS$USERS,physical reads,44427510,3631.056,0.0
622,20200928140101,SYS$USERS,physical reads,44428857,3573.355,0.38
623,20200928150034,SYS$USERS,physical reads,44429479,3572.421,0.17
624,20200928000044,CONFOP0,cluster wait time,0,,
625,20200928010016,CONFOP0,cluster wait time,0,3627.158,0.0
626,20200928020043,CONFOP0,cluster wait time,0,3565.479,0.0
627,20200928030009,CONFOP0,cluster wait time,0,3629.821,0.0
628,20200928040038,CONFOP0,cluster wait time,0,3569.797,0.0
629,20200928050008,CONFOP0,cluster wait time,0,3631.172,0.0
630,20200928060039,CONFOP0,cluster wait time,0,3566.174,0.0
631,20200928070006,CONFOP0,cluster wait time,0,3633.774,0.0
632,20200928080039,CONFOP0,cluster wait time,0,3563.093,0.0
633,20200928090002,CONFOP0,cluster wait time,0,3621.073,0.0
634,20200928100024,CONFOP0,cluster wait time,0,3621.707,0.0
635,20200928110045,CONFOP0,cluster wait time,0,3563.093,0.0
636,20200928120008,CONFOP0,cluster wait time,0,3621.546,0.0
637,20200928130030,CONFOP0,cluster wait time,0,3631.056,0.0
638,20200928140101,CONFOP0,cluster wait time,0,3573.355,0.0
639,20200928150034,CONFOP0,cluster wait time,0,3572.421,0.0
640,20200928000044,SYS$BACKGROUND,cluster wait time,0,,
641,20200928010016,SYS$BACKGROUND,cluster wait time,0,3627.158,0.0
642,20200928020043,SYS$BACKGROUND,cluster wait time,0,3565.479,0.0
643,20200928030009,SYS$BACKGROUND,cluster wait time,0,3629.821,0.0
644,20200928040038,SYS$BACKGROUND,cluster wait time,0,3569.797,0.0
645,20200928050008,SYS$BACKGROUND,cluster wait time,0,3631.172,0.0
646,20200928060039,SYS$BACKGROUND,cluster wait time,0,3566.174,0.0
647,20200928070006,SYS$BACKGROUND,cluster wait time,0,3633.774,0.0
648,20200928080039,SYS$BACKGROUND,cluster wait time,0,3563.093,0.0
649,20200928090002,SYS$BACKGROUND,cluster wait time,0,3621.073,0.0
650,20200928100024,SYS$BACKGROUND,cluster wait time,0,3621.707,0.0
651,20200928110045,SYS$BACKGROUND,cluster wait time,0,3563.093,0.0
652,20200928120008,SYS$BACKGROUND,cluster wait time,0,3621.546,0.0
653,20200928130030,SYS$BACKGROUND,cluster wait time,0,3631.056,0.0
654,20200928140101,SYS$BACKGROUND,cluster wait time,0,3573.355,0.0
655,20200928150034,SYS$BACKGROUND,cluster wait time,0,3572.421,0.0
656,20200928000044,SYS$USERS,cluster wait time,0,,
657,20200928010016,SYS$USERS,cluster wait time,0,3627.158,0.0
658,20200928020043,SYS$USERS,cluster wait time,0,3565.479,0.0
659,20200928030009,SYS$USERS,cluster wait time,0,3629.821,0.0
660,20200928040038,SYS$USERS,cluster wait time,0,3569.797,0.0
661,20200928050008,SYS$USERS,cluster wait time,0,3631.172,0.0
662,20200928060039,SYS$USERS,cluster wait time,0,3566.174,0.0
663,20200928070006,SYS$USERS,cluster wait time,0,3633.774,0.0
664,20200928080039,SYS$USERS,cluster wait time,0,3563.093,0.0
665,20200928090002,SYS$USERS,cluster wait time,0,3621.073,0.0
666,20200928100024,SYS$USERS,cluster wait time,0,3621.707,0.0
667,20200928110045,SYS$USERS,cluster wait time,0,3563.093,0.0
668,20200928120008,SYS$USERS,cluster wait time,0,3621.546,0.0
669,20200928130030,SYS$USERS,cluster wait time,0,3631.056,0.0
670,20200928140101,SYS$USERS,cluster wait time,0,3573.355,0.0
671,20200928150034,SYS$USERS,cluster wait time,0,3572.421,0.0
672,20200928000044,CONFOP0,execute count,1329872,,
673,20200928010016,CONFOP0,execute count,1331179,3627.158,0.36
674,20200928020043,CONFOP0,execute count,1332305,3565.479,0.32
675,20200928030009,CONFOP0,execute count,1333441,3629.821,0.31
676,20200928040038,CONFOP0,execute count,1334577,3569.797,0.32
677,20200928050008,CONFOP0,execute count,1335717,3631.172,0.31
678,20200928060039,CONFOP0,execute count,1336837,3566.174,0.31
679,20200928070006,CONFOP0,execute count,1338475,3633.774,0.45
680,20200928080039,CONFOP0,execute count,1339611,3563.093,0.32
681,20200928090002,CONFOP0,execute count,1340747,3621.073,0.31
682,20200928100024,CONFOP0,execute count,1341883,3621.707,0.31
683,20200928110045,CONFOP0,execute count,1344115,3563.093,0.63
684,20200928120008,CONFOP0,execute count,1345258,3621.546,0.32
685,20200928130030,CONFOP0,execute count,1346394,3631.056,0.31
686,20200928140101,CONFOP0,execute count,1347530,3573.355,0.32
687,20200928150034,CONFOP0,execute count,1348668,3572.421,0.32
688,20200928000044,SYS$BACKGROUND,execute count,1853494,,
689,20200928010016,SYS$BACKGROUND,execute count,1854904,3627.158,0.39
690,20200928020043,SYS$BACKGROUND,execute count,1856328,3565.479,0.4
691,20200928030009,SYS$BACKGROUND,execute count,1857763,3629.821,0.4
692,20200928040038,SYS$BACKGROUND,execute count,1859017,3569.797,0.35
693,20200928050008,SYS$BACKGROUND,execute count,1860401,3631.172,0.38
694,20200928060039,SYS$BACKGROUND,execute count,1861651,3566.174,0.35
695,20200928070006,SYS$BACKGROUND,execute count,1863428,3633.774,0.49
696,20200928080039,SYS$BACKGROUND,execute count,1864782,3563.093,0.38
697,20200928090002,SYS$BACKGROUND,execute count,1866016,3621.073,0.34
698,20200928100024,SYS$BACKGROUND,execute count,1867359,3621.707,0.37
699,20200928110045,SYS$BACKGROUND,execute count,1869835,3563.093,0.69
700,20200928120008,SYS$BACKGROUND,execute count,1871244,3621.546,0.39
701,20200928130030,SYS$BACKGROUND,execute count,1872621,3631.056,0.38
702,20200928140101,SYS$BACKGROUND,execute count,1873844,3573.355,0.34
703,20200928150034,SYS$BACKGROUND,execute count,1875173,3572.421,0.37
704,20200928000044,SYS$USERS,execute count,93141862,,
705,20200928010016,SYS$USERS,execute count,93241884,3627.158,27.58
706,20200928020043,SYS$USERS,execute count,93266981,3565.479,7.04
707,20200928030009,SYS$USERS,execute count,93292891,3629.821,7.14
708,20200928040038,SYS$USERS,execute count,93314144,3569.797,5.95
709,20200928050008,SYS$USERS,execute count,93350357,3631.172,9.97
710,20200928060039,SYS$USERS,execute count,93375409,3566.174,7.02
711,20200928070006,SYS$USERS,execute count,93401789,3633.774,7.26
712,20200928080039,SYS$USERS,execute count,93436839,3563.093,9.84
713,20200928090002,SYS$USERS,execute count,93469658,3621.073,9.06
714,20200928100024,SYS$USERS,execute count,93501657,3621.707,8.84
715,20200928110045,SYS$USERS,execute count,93531981,3563.093,8.51
716,20200928120008,SYS$USERS,execute count,93564675,3621.546,9.03
717,20200928130030,SYS$USERS,execute count,93585919,3631.056,5.85
718,20200928140101,SYS$USERS,execute count,93617835,3573.355,8.93
719,20200928150034,SYS$USERS,execute count,93647837,3572.421,8.4
720,20200928000044,CONFOP0,logons cumulative,69180,,
721,20200928010016,CONFOP0,logons cumulative,69243,3627.158,0.02
722,20200928020043,CONFOP0,logons cumulative,69304,3565.479,0.02
723,20200928030009,CONFOP0,logons cumulative,69366,3629.821,0.02
724,20200928040038,CONFOP0,logons cumulative,69428,3569.797,0.02
725,20200928050008,CONFOP0,logons cumulative,69490,3631.172,0.02
726,20200928060039,CONFOP0,logons cumulative,69550,3566.174,0.02
727,20200928070006,CONFOP0,logons cumulative,69612,3633.774,0.02
728,20200928080039,CONFOP0,logons cumulative,69674,3563.093,0.02
729,20200928090002,CONFOP0,logons cumulative,69736,3621.073,0.02
730,20200928100024,CONFOP0,logons cumulative,69798,3621.707,0.02
731,20200928110045,CONFOP0,logons cumulative,69860,3563.093,0.02
732,20200928120008,CONFOP0,logons cumulative,69922,3621.546,0.02
733,20200928130030,CONFOP0,logons cumulative,69984,3631.056,0.02
734,20200928140101,CONFOP0,logons cumulative,70046,3573.355,0.02
735,20200928150034,CONFOP0,logons cumulative,70110,3572.421,0.02
736,20200928000044,SYS$BACKGROUND,logons cumulative,1006071,,
737,20200928010016,SYS$BACKGROUND,logons cumulative,1007101,3627.158,0.28
738,20200928020043,SYS$BACKGROUND,logons cumulative,1008075,3565.479,0.27
739,20200928030009,SYS$BACKGROUND,logons cumulative,1009061,3629.821,0.27
740,20200928040038,SYS$BACKGROUND,logons cumulative,1009993,3569.797,0.26
741,20200928050008,SYS$BACKGROUND,logons cumulative,1010962,3631.172,0.27
742,20200928060039,SYS$BACKGROUND,logons cumulative,1011892,3566.174,0.26
743,20200928070006,SYS$BACKGROUND,logons cumulative,1012891,3633.774,0.27
744,20200928080039,SYS$BACKGROUND,logons cumulative,1013856,3563.093,0.27
745,20200928090002,SYS$BACKGROUND,logons cumulative,1014800,3621.073,0.26
746,20200928100024,SYS$BACKGROUND,logons cumulative,1015767,3621.707,0.27
747,20200928110045,SYS$BACKGROUND,logons cumulative,1016693,3563.093,0.26
748,20200928120008,SYS$BACKGROUND,logons cumulative,1017690,3621.546,0.28
749,20200928130030,SYS$BACKGROUND,logons cumulative,1018678,3631.056,0.27
750,20200928140101,SYS$BACKGROUND,logons cumulative,1019606,3573.355,0.26
751,20200928150034,SYS$BACKGROUND,logons cumulative,1020559,3572.421,0.27
752,20200928000044,SYS$USERS,logons cumulative,257345,,
753,20200928010016,SYS$USERS,logons cumulative,257618,3627.158,0.08
754,20200928020043,SYS$USERS,logons cumulative,257841,3565.479,0.06
755,20200928030009,SYS$USERS,logons cumulative,258056,3629.821,0.06
756,20200928040038,SYS$USERS,logons cumulative,258264,3569.797,0.06
757,20200928050008,SYS$USERS,logons cumulative,258512,3631.172,0.07
758,20200928060039,SYS$USERS,logons cumulative,258771,3566.174,0.07
759,20200928070006,SYS$USERS,logons cumulative,259016,3633.774,0.07
760,20200928080039,SYS$USERS,logons cumulative,259279,3563.093,0.07
761,20200928090002,SYS$USERS,logons cumulative,259501,3621.073,0.06
762,20200928100024,SYS$USERS,logons cumulative,259769,3621.707,0.07
763,20200928110045,SYS$USERS,logons cumulative,260006,3563.093,0.07
764,20200928120008,SYS$USERS,logons cumulative,260284,3621.546,0.08
765,20200928130030,SYS$USERS,logons cumulative,260488,3631.056,0.06
766,20200928140101,SYS$USERS,logons cumulative,260757,3573.355,0.08
767,20200928150034,SYS$USERS,logons cumulative,260970,3572.421,0.06
768,20200928000044,CONFOP0,DB CPU,2816270177,,
769,20200928010016,CONFOP0,DB CPU,2818657368,3627.158,658.14
770,20200928020043,CONFOP0,DB CPU,2820929661,3565.479,637.3
771,20200928030009,CONFOP0,DB CPU,2823041296,3629.821,581.75
772,20200928040038,CONFOP0,DB CPU,2825225958,3569.797,611.98
773,20200928050008,CONFOP0,DB CPU,2827401386,3631.172,599.1
774,20200928060039,CONFOP0,DB CPU,2829537121,3566.174,598.89
775,20200928070006,CONFOP0,DB CPU,2832044801,3633.774,690.1
776,20200928080039,CONFOP0,DB CPU,2834462336,3563.093,678.49
777,20200928090002,CONFOP0,DB CPU,2836942111,3621.073,684.82
778,20200928100024,CONFOP0,DB CPU,2839454343,3621.707,693.66
779,20200928110045,CONFOP0,DB CPU,2842132189,3563.093,751.55
780,20200928120008,CONFOP0,DB CPU,2844695430,3621.546,707.78
781,20200928130030,CONFOP0,DB CPU,2847114853,3631.056,666.31
782,20200928140101,CONFOP0,DB CPU,2849518240,3573.355,672.59
