,SNAP_TIME,SERVICE_NAME,STAT_NAME,VALUE,DELTAT_SEC,RATE_VALUE,SERVICE_NAME,SUM(VALUE)
126,20201103000026,SO_ICE_X1,execute count,105290484,,,SO_ICE_X1,25209618188638
127,20201103000026,SO_LIG_X1,execute count,837137659,,,SO_LIG_X1,47527816157628
128,20201103000026,SO_RPS_X1_BATCH,execute count,712743,,,SO_RPS_X1_BATCH,31899353949765
129,20201103000026,SO_RPS_X1_TP,execute count,117929458,,,SO_RPS_X1_TP,162401542900507
130,20201103000026,GESPAX00,logons cumulative,45664,,,GESPAX00,18453129690701
131,20201103000026,SO_CAMCAR_X1,logons cumulative,2408467,,,SO_CAMCAR_X1,16569137345774
132,20201103000026,SO_CMN_X1,logons cumulative,686655,,,SO_CMN_X1,1004942516155909
133,20201103000026,SO_CVT_X1,logons cumulative,220580,,,SO_CVT_X1,96479613778579
134,20201103000026,SO_EPS_X1,logons cumulative,32249,,,SO_EPS_X1,68869187691138
135,20201103000026,SO_ESBBWP_X1,logons cumulative,342358,,,SO_ESBBWP_X1,1037326090581340
136,20201103000026,SO_ICE_X1,logons cumulative,10386,,,SO_ICE_X1,25209618188638
137,20201103000026,SO_LIG_X1,logons cumulative,5544,,,SO_LIG_X1,47527816157628
138,20201103000026,SO_ICE_X1,physical reads,10706370374,,,SO_ICE_X1,25209618188638
139,20201103000026,SO_LIG_X1,physical reads,1625685906,,,SO_LIG_X1,47527816157628
140,20201103000026,SO_RPS_X1_BATCH,physical reads,571741675,,,SO_RPS_X1_BATCH,31899353949765
141,20201103000026,SO_RPS_X1_TP,physical reads,6287165683,,,SO_RPS_X1_TP,162401542900507
142,20201103000026,GESPAX00,cluster wait time,0,,,GESPAX00,18453129690701
143,20201103000026,SO_CAMCAR_X1,cluster wait time,0,,,SO_CAMCAR_X1,16569137345774
144,20201103000026,SO_CMN_X1,cluster wait time,0,,,SO_CMN_X1,1004942516155909
145,20201103000026,SO_CVT_X1,cluster wait time,0,,,SO_CVT_X1,96479613778579
146,20201103000026,SO_EPS_X1,cluster wait time,0,,,SO_EPS_X1,68869187691138
147,20201103000026,SO_ESBBWP_X1,cluster wait time,0,,,SO_ESBBWP_X1,1037326090581340
148,20201103000026,SO_ICE_X1,cluster wait time,0,,,SO_ICE_X1,25209618188638
149,20201103000026,SO_LIG_X1,cluster wait time,0,,,SO_LIG_X1,47527816157628
150,20201103000026,SO_RPS_X1_BATCH,cluster wait time,0,,,SO_RPS_X1_BATCH,31899353949765
151,20201103000026,SO_RPS_X1_TP,cluster wait time,0,,,SO_RPS_X1_TP,162401542900507
152,20201103000026,GESPAX00,execute count,559130805,,,GESPAX00,18453129690701
153,20201103000026,SO_CAMCAR_X1,execute count,120603646,,,SO_CAMCAR_X1,16569137345774
154,20201103000026,GESPAX00,gc cr block receive time,0,,,GESPAX00,18453129690701
155,20201103000026,SO_CAMCAR_X1,gc cr block receive time,0,,,SO_CAMCAR_X1,16569137345774
156,20201103000026,SO_CMN_X1,gc cr block receive time,0,,,SO_CMN_X1,1004942516155909
157,20201103000026,SO_CVT_X1,gc cr block receive time,0,,,SO_CVT_X1,96479613778579
158,20201103000026,SO_EPS_X1,gc cr block receive time,0,,,SO_EPS_X1,68869187691138
159,20201103000026,SO_ESBBWP_X1,gc cr block receive time,0,,,SO_ESBBWP_X1,1037326090581340
160,20201103000026,SO_ICE_X1,gc cr block receive time,0,,,SO_ICE_X1,25209618188638
161,20201103000026,SO_LIG_X1,gc cr block receive time,0,,,SO_LIG_X1,47527816157628
162,20201103000026,SO_RPS_X1_BATCH,gc cr block receive time,0,,,SO_RPS_X1_BATCH,31899353949765
163,20201103000026,SO_RPS_X1_TP,gc cr block receive time,0,,,SO_RPS_X1_TP,162401542900507
164,20201103000026,GESPAX00,physical reads,1017552407,,,GESPAX00,18453129690701
165,20201103000026,SO_CAMCAR_X1,physical reads,662602790,,,SO_CAMCAR_X1,16569137345774
166,20201103000026,SO_CMN_X1,physical reads,65730227218,,,SO_CMN_X1,1004942516155909
167,20201103000026,SO_CVT_X1,physical reads,860844080,,,SO_CVT_X1,96479613778579
168,20201103000026,SO_EPS_X1,physical reads,1770347006,,,SO_EPS_X1,68869187691138
169,20201103000026,SO_ESBBWP_X1,physical reads,102229072645,,,SO_ESBBWP_X1,1037326090581340
170,20201103000026,SO_ICE_X1,gc current block receive time,0,,,SO_ICE_X1,25209618188638
171,20201103000026,SO_LIG_X1,gc current block receive time,0,,,SO_LIG_X1,47527816157628
172,20201103000026,SO_RPS_X1_BATCH,gc current block receive time,0,,,SO_RPS_X1_BATCH,31899353949765
173,20201103000026,SO_RPS_X1_TP,gc current block receive time,0,,,SO_RPS_X1_TP,162401542900507
174,20201103000026,GESPAX00,parse time elapsed,71529895034,,,GESPAX00,18453129690701
175,20201103000026,SO_CAMCAR_X1,parse time elapsed,55188223122,,,SO_CAMCAR_X1,16569137345774
176,20201103000026,SO_CMN_X1,parse time elapsed,216141795446,,,SO_CMN_X1,1004942516155909
177,20201103000026,SO_CVT_X1,parse time elapsed,167309982979,,,SO_CVT_X1,96479613778579
178,20201103000026,SO_EPS_X1,parse time elapsed,1799074436403,,,SO_EPS_X1,68869187691138
179,20201103000026,SO_ESBBWP_X1,parse time elapsed,380044362644,,,SO_ESBBWP_X1,1037326090581340
180,20201103000026,SO_ICE_X1,parse time elapsed,63486926270,,,SO_ICE_X1,25209618188638
181,20201103000026,SO_LIG_X1,parse time elapsed,1125925501796,,,SO_LIG_X1,47527816157628
182,20201103000026,SO_RPS_X1_BATCH,parse time elapsed,13871328191,,,SO_RPS_X1_BATCH,31899353949765
183,20201103000026,SO_RPS_X1_TP,parse time elapsed,64321110436,,,SO_RPS_X1_TP,162401542900507
184,20201103000026,GESPAX00,redo size,819606627028,,,GESPAX00,18453129690701
185,20201103000026,SO_CAMCAR_X1,redo size,231290072616,,,SO_CAMCAR_X1,16569137345774
186,20201103000026,SO_CMN_X1,redo size,3522121892372,,,SO_CMN_X1,1004942516155909
187,20201103000026,SO_CVT_X1,redo size,8041308279280,,,SO_CVT_X1,96479613778579
188,20201103000026,SO_EPS_X1,redo size,120899515476,,,SO_EPS_X1,68869187691138
189,20201103000026,SO_ESBBWP_X1,redo size,40287117580932,,,SO_ESBBWP_X1,1037326090581340
190,20201103000026,SO_ICE_X1,redo size,132345345792,,,SO_ICE_X1,25209618188638
191,20201103000026,SO_LIG_X1,redo size,39679960396,,,SO_LIG_X1,47527816157628
192,20201103000026,SO_RPS_X1_BATCH,redo size,2646206383816,,,SO_RPS_X1_BATCH,31899353949765
193,20201103000026,SO_RPS_X1_TP,redo size,7247500803888,,,SO_RPS_X1_TP,162401542900507
194,20201103000026,GESPAX00,gc current block receive time,0,,,GESPAX00,18453129690701
195,20201103000026,SO_CAMCAR_X1,gc current block receive time,0,,,SO_CAMCAR_X1,16569137345774
196,20201103000026,SO_CMN_X1,gc current block receive time,0,,,SO_CMN_X1,1004942516155909
197,20201103000026,SO_CVT_X1,gc current block receive time,0,,,SO_CVT_X1,96479613778579
198,20201103000026,SO_EPS_X1,gc current block receive time,0,,,SO_EPS_X1,68869187691138
199,20201103000026,SO_CVT_X1,application wait time,4787356772,,,SO_CVT_X1,96479613778579
