SNAP_TIME,CPU used by this session,db block changes,elapsed,execute count,logons cumulative,parse count (hard),parse count (total),parse time cpu,physical read total bytes,physical write total bytes,redo size,session logical reads,sorts (disk),user calls,user commits
202010141000,748615,5633484,1751,29759458,7711,6141,219406,46221,1489897515008,29479532032,893010120,548448097,22,30966650,91282
202010141030,397583,7094190,1812,33220216,8016,6178,208756,38386,672436232704,14766742016,1158013220,465952356,0,33902606,178311
202010141100,409331,7567697,1812,33096869,12828,8094,287756,40662,1402462325248,14095020032,1247601988,469436148,0,33500451,147602
202010141130,373654,7874168,1813,32668336,7379,6801,319242,42775,732307165696,21446334464,1403652448,440323274,3,33014571,133688
202010141200,346525,23508023,1810,28008115,9985,4245,218829,30989,418304545792,27968563712,4235947996,380062778,0,28488737,152993
202010141230,296619,17324266,1811,23772278,9693,3048,234330,19467,422011699712,35152794624,3584508708,310532336,1,23519581,258760
202010141300,317291,15927666,1750,23541504,8032,2136,311459,15647,1034286259200,58749863936,3286930076,334670452,2,23804031,246274
202010141330,327544,11666981,1810,25982626,8750,3534,207325,24476,478916031488,23360612352,2347256516,364576457,0,26366096,191440
202010141400,385743,10454277,1809,30594827,8400,6555,225842,49980,619910303744,21957046784,2075984292,413501505,0,31225434,176836
202010141430,747059,9982934,1814,37517813,7865,6949,259184,46635,811052132352,23499119616,1805089792,723820973,1,40189923,148173
202010141500,484833,14398748,1813,39167452,7147,5798,186995,41126,759978045952,27584298496,2584037940,526999713,0,42651377,180854
202010141530,447617,13879452,1753,38362628,6846,6080,175996,41450,628106017280,23643600384,2497536480,477436212,0,41039818,172604
202010141600,395855,14073409,1812,32551144,6563,5750,162166,41646,472764597248,20258977792,2562509952,394564740,0,36016808,166652
202010141630,407018,15439546,1813,30202774,6782,5800,164899,37300,505125509632,27226532864,2763713336,381109089,1,33321668,155663
202010141700,349552,13994938,1812,28362017,6499,3945,142064,28058,432338088960,20662340608,2550829444,337041500,0,31684791,156070
202010141730,328339,13344229,1812,29197550,5251,3227,118550,18532,364166718976,23051747840,2452548928,294064984,0,31043048,167174
202010141800,269390,8656992,1751,28111107,6498,1577,115130,14680,284125857792,15047114240,1606047656,222888016,0,29426744,112892
202010141830,94229,1339603,1817,5289508,6312,476,99080,1293,443508834304,2954506240,245219916,63124017,0,5130732,16582
202010141900,172428,2085889,1820,3279810,7241,825,193368,1931,995379168768,18190083584,371955452,371430953,5,3811116,20465
202010141930,289997,349274,1813,2309767,4879,307,71930,1363,287106911232,8248857600,41131028,659201277,0,5219175,781
202010142000,272232,13612789,1754,7808885,4778,267,88705,319,1314701596160,86479363072,2210638124,267877289,30,8379377,280477
202010142030,344946,7972140,1811,18615354,6798,517,145565,358,561821255168,33823030784,1257020728,385960853,55,20587219,155926
202010142100,220934,18068707,1816,11855459,6269,116,179864,335,277823035904,22594859008,3009675816,209040386,0,11780388,227911
202010142130,343154,14491910,1813,10988385,5548,121,111359,351,302327681536,19205268992,2548591620,284683794,0,11103780,183527
202010142200,552308,16331116,1751,26482263,4568,134,107134,327,440829968896,23122530304,2828786292,549796842,0,29417459,195420
202010142230,619618,18012173,1812,26556933,3851,329,108318,279,489112640512,197136546304,2922282916,856620280,499,29600324,142280
202010142300,974311,7016241,1812,9711831,2718,1116,61877,1315,342202515968,966053408256,1012599964,900806210,2759,12367827,28597
202010142330,500221,8929491,1811,15871482,2151,329,48945,164,383070564864,18021688832,1485222688,519207046,0,20270442,65682
202010150000,376163,8924801,1811,14630520,2139,702,71273,283,336310304768,17781434880,1495440872,447744183,0,19143428,59036
202010150030,402495,10799088,1811,16713934,1544,276,42865,121,404085633024,26382285312,1776546444,522126460,7,21503529,138939
202010150101,433038,8799284,1752,15855963,1822,278,78175,167,436486738944,37570760192,1444466132,527461000,14,20813473,93051
202010150130,350636,5169640,1812,14465716,798,146,29991,87,356836526592,55964211712,856723464,521162886,14,19446447,55381
202010150200,642773,14929743,1814,32533294,1278,63145,186580,25701,546229095936,34853747712,2626240660,699193853,9,36882670,208267
202010150230,476858,11636192,1811,28028313,1045,1155,109767,2604,624172077056,26565881344,2114058876,532018591,1,31691618,202544
202010150300,388632,11473752,1810,18043473,1322,661,5507723,3343,1078257903616,41074498048,2280232720,503984061,0,25417067,281570
202010150330,290263,5145678,1750,5882833,664,53,16684,41,513299468288,133126850048,881485872,474010927,0,6520394,32082
202010150400,203761,2456108,1811,14475967,1150,112,21854,175,588527236608,33168884224,383720000,205914459,0,14501482,11941
202010150430,304058,41874086,1815,9244552,1595,313,31091,153,483093655040,36947438592,7002425368,423959486,1,7236905,263322
202010150500,296968,25334711,1812,11682167,1373,187,41000,128,638512988160,68185376256,4753586388,382151832,0,11780564,292954
202010150530,56092,101266,1756,2302051,1324,173,23626,80,172598028800,287900672,15221408,37824767,0,1965580,445
202010150600,67889,1990525,1814,2146499,1950,183,42320,198,264123546112,7441928704,349469800,31833788,1,2120790,6748
202010150630,280176,61673988,1814,18135352,4130,320,78168,992,420921490944,94398124032,13254347820,284703220,8,17906207,379772
202010150700,818684,35780261,1811,62024195,4169,740,77851,421,973721811456,40205239397,6102158076,899836508,1,64709487,251642
202010150730,649951,47120437,1811,54671715,4400,766,102174,1028,808009818624,104273214464,7526944648,810396999,1,53666877,107187
202010150800,495291,4645780,1751,41228530,4525,772,114875,565,771178747904,16533751808,723588428,528968402,3,43078370,63094
202010150830,642329,7194193,1812,30243931,6520,4403,205668,13265,2931720461312,214145657856,1070408384,647999927,2,31300619,60109
202010150900,893759,16678297,1812,32387325,7712,4812,305582,32287,2630115986944,66229273600,2647668140,718799393,38,33599120,77519
202010150930,394029,7822504,1810,33166562,7013,5933,188287,40939,562538975744,10786100736,1492606376,477391510,0,33661875,75541
202010151000,400127,5104416,1811,29266058,7936,5838,203620,41367,748255574528,42766299136,810831912,465769085,1,30071275,116706
202010151030,436485,7816193,1751,30623772,12523,8096,274107,41722,1208606307840,15849867264,1286119272,499303508,0,30645488,153863
202010151100,432577,8966548,1814,32914821,7545,6783,331644,43568,1004210304000,25643550208,1561354140,466591343,3,33916825,121713
202010151130,431902,23382590,1812,35252187,7501,5997,213749,36681,668588179456,28566458368,4276911356,511563395,0,35603825,181100
202010151200,350105,16038552,1810,29928396,8301,3797,214786,27706,370245540352,24844538880,3297311536,451044540,0,30320329,245813
202010151230,307674,15658384,1811,25330081,7798,2771,204997,18335,423050150400,31082912256,3251702140,330022896,1,25196976,231541
202010151300,235486,7594023,1811,14728477,8361,1925,298121,12104,940149275648,20262061568,1521673668,221463761,2,15030896,111402
202010151330,214167,7992092,1749,11442708,7502,3759,177833,22728,446384352768,20178333696,1617047996,262278685,0,11497411,111869
202010151400,701492,9689385,1813,22978704,7550,6214,188166,43522,465258605056,23273448448,1690027092,509814853,10,25729292,94685
202010151430,505449,13319652,1814,42322791,7595,6717,214727,43248,717667673600,28037250048,2392664156,556646027,1,45546477,165077
202010151500,520943,14597722,1813,42184475,7562,5877,201903,45532,867925134336,21605516800,2617232668,571752401,0,45827050,189500
202010151530,488882,13484958,1753,40877989,6612,5645,179702,42074,605012100096,22224765952,2394212900,569589330,0,44256140,164908
202010151600,442203,13708575,1813,34149800,8622,4944,181218,35698,592499682816,21404392448,2414665892,494006275,0,37537556,154255
202010151630,380816,14719557,1812,30028540,7394,5420,169654,36263,474569206272,25294097408,2625982012,358794343,1,32971680,146233
202010151700,345047,11817994,1812,28244452,6938,4096,143748,28793,407921105920,21730647040,2171495876,304948957,0,30241388,153513
202010151730,234320,6339311,1812,18692300,9095,2732,155130,13916,287495006720,10710769664,1150211756,227098649,0,19261783,84874
202010151800,113880,385986,1753,6153159,7371,1392,233895,8557,860542226944,4090390016,69800820,96138119,2,6354272,6887
202010151830,172105,584447,1814,4382254,8815,736,102327,2413,578715847680,8197717504,82348880,592578867,1,5348987,2599
202010151900,277688,287351,1812,3102522,5853,319,84082,1247,230339111936,7833277952,51390940,458247967,0,5957599,1299
202010151930,334140,12819479,1812,9047926,6102,349,90703,387,568474440192,85972370944,2049850116,307197085,33,8936652,265967
202010152000,289325,7202043,1813,7567709,6931,489,146392,439,1286369104896,28037985792,1114317156,326086265,52,10881836,157630
202010152030,266986,20370100,1751,23909031,6349,171,187518,464,285124776960,29097861120,3460510420,257879082,0,24069904,247447
202010152100,546684,16318761,1813,18063405,5375,156,116938,352,352545647104,21394104832,2846042848,489921207,0,19271484,206187
202010152130,460963,19673668,1813,29836735,5177,79,120492,345,518671257600,28735630336,3280345068,578630748,0,33337702,197858
202010152200,909697,12561322,1812,16651180,4110,74,98693,240,378848764928,786622283264,1909741576,879784015,2249,18878478,69193
202010152230,601160,7451028,1811,13620497,3422,410,58234,205,253639425536,186018906624,1222378352,430663894,509,18453006,47666
202010152300,376389,8789736,1751,15339538,2345,1278,51981,200,316413964288,16014499840,1351339572,377045598,0,19626937,57778
202010152330,390597,6135308,1811,15372829,2290,886,55532,4380,514316975616,23806233088,923476716,440489334,0,19830384,53055
202010160000,372080,8284453,1812,15602214,2158,618,55182,302,337395166208,21497585152,1364666924,361889904,7,20243614,99119
202010160030,568821,8813789,1812,17123870,2012,256,80832,151,452131774464,41502449664,1523861568,789345692,14,22054043,98059
202010160100,361262,4706736,1811,15402805,1135,188,32724,82,365179136512,64552422912,796990932,503686452,21,20718810,53474
202010160130,492673,11622259,1752,29128905,1331,357,113186,1733,460394199552,35147978752,2005741772,546903708,8,32868248,171806
202010160200,465285,11025795,1812,24389252,982,63814,177663,26886,628219128320,23639202304,2327862020,505983339,1,26319599,194537
202010160230,370891,11901326,1811,13366660,1323,1028,3997212,1927,924113544704,41472201216,2149422552,628202109,1,18941499,275154
202010160300,185371,4238366,1811,12192272,970,101,19590,60,436300335616,157035264512,691527356,386134503,0,12280038,23207
202010160330,331171,42496700,1815,12754540,1365,204,29375,144,484707648512,40880491520,7124030356,465216792,1,11135187,264173
202010160400,267129,21058208,1753,9818939,1221,124,36677,262,603177288192,59768817664,3843764244,314139975,0,9900559,245134
202010160430,62795,99171,1816,1986464,682,171,15339,52,184791113728,352395264,20288196,87087086,0,1976180,386
202010160500,196710,42634896,1816,13008955,1530,196,38266,134,284552074240,49766114304,7710673388,168378612,1,12782850,285764
202010160530,518468,13887577,1812,30645608,1763,290,43489,632,809853102592,17935948800,2632876700,1002369977,1,30482974,154676
202010160600,489246,52402376,1811,29321550,2182,406,56757,1135,515061053952,50518734949,8997151564,816473136,2,27994452,96037
202010160630,101220,2155828,1753,7763499,2745,172,43468,286,232042268160,50486299136,367916984,613792765,0,8326829,26826
202010160700,260917,6111202,1816,8751661,3712,241,55871,221,238581276160,20829396992,909240876,333153691,2,8761826,7251
202010160730,180260,12492323,1812,11862835,4773,487,99274,395,343103344128,15688738304,2382100768,239494537,0,12093334,41594
202010160800,295680,2304820,1812,16451771,5052,800,127409,792,630905447936,12335168000,345339740,438873067,3,18718436,53921
202010160830,334304,7272186,1749,23465203,5639,2160,271054,12159,1509290909696,18213212672,1203590192,480175268,2,23896286,181099
202010160900,339680,2976267,1810,27224849,7822,4395,181965,31793,464422751232,4366759936,489565788,430736789,0,28048456,69016
202010160930,369641,3187603,1810,29308997,7758,5314,192073,37672,471550111744,4633932288,490403104,491228995,0,29837782,74149
202010161000,438602,2863253,1811,36025174,7775,5668,212668,39429,709684582912,12091514368,453098904,571601688,1,36839238,66437
202010161030,553815,2875548,1811,49058355,7532,5865,204599,42176,861402764800,9848863744,442637892,736717262,0,49609180,65162
202010161100,526785,3337129,1811,47743525,7652,6157,220315,45985,786345656320,5564085248,550773228,692755616,0,48890957,75479
202010161130,651845,10071598,1751,40115794,12900,9414,289777,45322,1377805872640,168213377024,1455919852,728047578,0,40250629,71318
202010161200,778047,3117598,1814,23830431,11663,4995,360443,27039,3257798165504,96171936768,448049072,639763822,39,25314778,58873
202010161230,524504,13825483,1812,22028396,13619,2898,255942,17914,1093591353344,31311029248,2356688908,426965271,21,22357589,99332
202010161300,305532,19604130,1810,22774240,10097,1980,332188,13619,927777989632,31821227008,3722808768,346725971,2,23122040,181122
202010161330,352322,15841086,1811,29509671,10472,3578,241669,27941,524578307584,28100028928,3268859016,456516967,0,29840375,242950
202010161400,393256,15995597,1750,33415145,8931,5643,245400,45746,668121257472,51714762752,3277914928,509744212,2,34000587,242045
202010161430,406066,11683214,1811,31761120,8183,5652,239686,38998,624011481600,39573919232,2338529900,458615491,37,32015068,191883
202010161500,361299,10164806,1809,28297255,7720,5027,198142,36226,684669644288,19165647360,2012427224,432384256,0,28775369,164525
202010161530,350785,10011369,1810,27083468,7193,5426,189757,37009,648611584000,18090513920,1980709816,417018070,0,27225472,157806
202010161600,542866,6643164,1811,18819930,6931,5532,170524,43448,382152431104,11366217216,1292588712,485890857,0,19270160,97593
202010161630,366646,16791635,1813,28488891,6008,4974,150208,32490,442883169792,25359256576,3008446748,343671171,1,31694145,175557
202010161700,330299,14824554,1751,25754491,6070,3120,120407,23069,427489052160,22555440640,2696715764,313153874,0,28957837,168980
202010161730,312947,14560593,1812,24325480,5615,2482,109631,14656,439936877568,22197998592,2647951540,294799743,0,27593407,159097
202010161800,289373,15208098,1811,23413156,5989,985,99324,4725,304689289728,23250459136,2785251368,259983044,0,26859414,169808
202010161830,291340,15663081,1812,23498423,5369,242,89167,1195,317329575424,24238151680,2870879116,235787357,0,26490683,179227
202010161900,308407,13066754,1811,24763011,4497,53,79363,238,339626990080,26865462784,2415218496,225468880,0,26824696,168099
202010161930,296253,10896221,1751,21496455,4455,191,77323,2121,623389041152,21212260352,2016489008,250592469,0,22791475,142385
202010162000,297626,4364672,1814,8398321,3878,285,89300,11829,1045378071552,16610298880,783930744,123524867,4,8957184,54630
202010162030,126568,422961,1821,1690305,5673,475,92382,31499,848068701184,3359538688,69609984,151430278,0,1695543,3034
202010162100,361210,691185,1812,1977086,4575,478,200305,40270,638135043072,15029474304,67185456,962570568,3,4553553,2156
202010162130,281535,6202571,1753,4975418,3837,347,70777,23163,397572097536,17658368000,1062268324,257229245,3,6513829,62377
202010162200,257321,8812294,1812,5756721,3716,156,59216,147,492387487744,79834585600,1311176272,219658116,51,6064135,220386
202010162230,250873,8495230,1811,17563475,4360,624,101975,285,404290201088,15850108928,1365875368,331846858,27,20089557,175096
202010162300,505015,17424989,1811,25179320,2881,2400,154995,3907,525373753344,28551586304,2971224740,619350506,5,25049584,238206
202010162330,628945,10355519,1812,35392994,2185,616,50992,4576,717005289984,13208010240,1710303700,859846021,0,35531082,256001
202010170000,454660,3469193,1753,36646855,1705,484,36843,233,430451984896,4246194688,624152316,740611974,0,37131375,29907
202010170030,494815,4977254,1812,34128054,1737,150,87134,206,643844647424,8208500736,935847208,508125367,0,34423692,207287
202010170100,379749,62953841,1812,16589125,2097,217,77550,199,544950119936,62133432320,10807001476,637004457,1,16229804,541456
202010170130,466412,17040971,1811,13887227,1266,237,75204,200,804968669184,58550552576,2972918128,690458073,0,13740551,210243
202010170200,305034,2591411,1812,7461582,672,195,64243,111,329395960832,3225055744,425496952,714099423,0,7489370,12624
202010170230,105159,611942,1752,3036085,403,310,18242,34,185179659776,605607424,115831012,143161845,0,3049148,2111
202010170300,122237,14503799,1812,5883933,634,77,19407,51,232786497536,20236992000,2713632700,103815140,0,5834146,119660
202010170330,685684,48531392,1811,49665562,1980,238,62760,330,933314000384,57606820352,8689607232,728030344,0,49685565,438291
202010170400,923376,4647209,1812,51212311,1578,15792,86394,54108,649320413696,27868547584,810031936,747773707,21,51294918,103677
202010170430,487745,14759645,1812,25165728,1232,66425,101105,50142,590702737408,38212795392,2347209892,467136185,7,25035381,9787
202010170500,790595,5308637,1752,1748955,1607,589,33477,2640,2863014495744,106102575616,1043963556,600102912,16,3630608,10587
202010170530,555782,16208866,1813,21429199,1614,459,120207,280,800271453184,30915818496,2846499008,458890838,7,21881546,283724
202010170600,392151,7820148,1812,13559904,1449,654,105408,919,762666724864,20045068800,1450349416,503392223,1,13643101,208971
202010170630,269672,4307009,1812,8575448,1716,358,57738,213,373505460224,19673613312,729462192,278709075,6,8993928,297336
202010170700,404743,8249133,1812,12014958,2242,2445,7061584,32398,755444281856,64875704320,1773743956,523787626,0,19974686,452727
202010170730,410940,4035350,1752,7610238,2557,2115,368854,828,752963799040,302946029568,830105408,655617607,1,8424597,16961
202010170800,392032,3560740,1812,12193190,3234,495,84499,489,530561656832,12194573925,643373068,393837665,3,13162953,23755
202010170830,257767,2646087,1815,12632883,4310,914,110554,3371,1044560791040,8686180864,493353152,423239620,1,12050861,30013
202010170900,188079,1747469,1813,11029828,4630,1003,233927,5035,234600434176,3020836352,307759788,304921137,1,11326950,28380
202010170930,178784,1700551,1816,11246326,4825,1161,104964,7280,218393036288,3286882304,303892884,354552540,0,11109257,27491
202010171000,184923,1639220,1754,10233344,4756,905,116133,5094,270551101440,8353083904,310225048,329045054,1,10417184,24510
202010171030,197943,15165627,1812,11636487,4426,1005,92601,5383,256624494592,12197468160,2190105416,384702931,0,11501839,30714
202010171100,290629,89659841,1811,10362713,5092,1341,114498,10520,427638913536,58369201152,12564504712,532597857,0,10531966,27879
202010171130,243807,59846099,1811,9587070,4309,3722,105283,8575,359527032832,41427376640,8338542376,769553011,0,9408752,32124
202010171200,236335,94319423,1812,6541029,5042,316,100407,642,440525917696,67108509696,13662412588,470568303,0,6630984,17469
202010171230,193751,91034542,1750,2605777,4765,213,92978,307,385630749696,76704022016,13164412036,370717759,1,2247607,4113
202010171300,156067,61283827,1812,1599739,4334,259,81881,368,998635024896,54720035840,8882870048,346140439,0,1584496,3317
202010171330,226560,44129610,1812,11986351,5110,260,200721,542,410632553472,38731497472,6783639620,430769817,2,10535166,74093
202010171400,500259,36166973,1814,5117821,13784,2540,148931,734,704913725440,32816098304,5918220636,392194106,0,3965094,42319
202010171430,95074,150007,1755,2426057,3902,589,207240,558,709230640128,8088484352,28447500,237868655,3,2177704,3071
202010171500,88980,171476,1818,1759309,3932,697,59514,248,190324788224,229057024,37798336,241731597,0,1717485,2928
202010171530,115507,164540,1817,2014297,3244,546,51556,348,183805900800,204228096,32694336,252696809,0,1643472,3245
202010171600,134259,179504,1822,1650354,11352,625,65765,301,237889549312,271330816,35205476,234194882,0,1618740,2950
202010171630,1877680,2182148,1758,2307726,63696,2906,172180,1227,2552503800320,7036640768,358059736,534187483,1,1911270,5409
202010171700,2538604,486928,1820,1713696,45015,1452,115611,690,2310564567040,2141392384,70427724,463578647,0,1730615,3668
202010171730,2623302,374782,1823,2061503,16402,524,74587,382,1526869866496,325557760,57974524,320195209,0,1710652,5788
202010171800,2228593,394288,1761,1845782,43862,1174,113013,622,2492758158848,3044543488,60668728,451135326,0,1899365,3079
202010171830,123316,224061,1812,3059242,3015,272,61943,151,215539417600,2828383744,53379708,275461393,1,2719857,3382
202010171900,480670,4583743,1812,11107030,2514,556,56632,190,243117664768,6750102016,816661844,554154599,0,12179398,56975
202010171930,487099,16846253,1812,25016575,2594,234,79997,171,344432439808,25121939456,2856600476,741838029,0,27740451,187811
202010172000,901518,12786641,1753,21729946,2216,196,86156,144,979184347136,328960171008,2075606908,1076844229,892,25941885,114635
202010172030,1159535,5809570,1813,13824716,2470,106,47589,112,340033432576,742268957184,847683536,1481347179,2181,16908290,25693
202010172100,747071,7238305,1813,20261608,2260,126,45968,136,424327339008,16765362176,1199318740,1187469306,42,25554721,55998
202010172130,853854,8540480,1813,13351155,2212,109,44686,104,321515838464,36625144320,1217327164,2446271148,196,16942099,55440
202010172200,1091374,5227728,1753,10910149,2106,111,42548,89,282605886976,46461371392,732654440,3993337256,336,14628862,37888
202010172230,1108971,4750450,1814,11845414,1790,105,38461,79,346223155200,49242543104,720158912,4054362486,343,15742080,42314
202010172300,958199,5025675,1813,14823260,1675,50,34644,81,443561993216,41077286912,722255148,3212248985,269,19520619,43393
202010172330,856842,5432169,1812,15950735,1333,134,29472,73,465688435712,37728498688,685604540,2664494662,220,19992309,44694
202010180000,954715,4487519,1812,13756968,1159,138,30194,90,386659206656,40459770368,627533912,3318333904,275,17586055,45153
202010180030,1124861,3237791,1751,10585955,959,159,27495,110,280888010752,49218005504,539629108,4620506795,396,13555273,42455
202010180100,1174672,3792903,1811,12759189,750,236,26664,48,346637339648,47803999744,609525056,4732305388,404,15007102,49392
202010180130,1264033,6243590,1810,5385691,1020,252,28058,100,349348335104,52206550016,918512184,5478911500,472,5662378,209722
202010180200,1039642,3726093,1813,3457449,287,217,17162,27,257653822976,43365199360,536061660,4545725561,389,4014482,31336
202010180230,1091079,2293460,1811,3497331,517,393,21796,58,296609723904,40273236480,327993288,4557782791,392,3951711,15421
202010180300,756820,750019,1810,8812004,246,45,11323,15,459904573952,19681551872,20083620,2394657060,199,10430312,760
202010180330,982238,567157,1750,4788605,254,56,12407,21,349407327232,32823040512,25421704,3812470288,342,5067152,1077
202010180400,1363476,232694,1809,606727,257,83,12375,152,225150534144,51448866304,43415384,5942949228,547,663557,1459
202010180430,1141958,352869,1810,4631160,540,149,15500,54,313420856832,38265908736,34759728,4562133298,402,5468520,1178
202010180500,907333,555195,1809,6912752,435,68,17027,28,1294611892736,27321817600,37132104,3337944864,287,7971800,968
202010180530,714880,742694,1809,10021465,431,58,14391,37,1479365880832,17182841344,33768780,2178279965,176,11439693,827
202010180600,1036094,807808,1810,4082966,588,73,16248,63,1367944070656,36177088000,28737704,4292563740,382,4769452,1166
202010180630,1189528,375461,1749,770303,736,69,19349,30,1265949732864,45513447936,32938304,5283162406,483,789832,1364
202010180700,1219301,1042133,1809,2141240,968,795,27347,96,1205422578176,48581776384,155944528,5016277286,453,2232844,2681
202010180730,1235894,704607,1810,1487033,1257,637,30698,1920,1291656351232,50439932416,116943228,5207935357,475,1542613,1715
202010180800,1132160,257266,1810,3492507,1601,189,32554,252,1429438013440,39126493184,36397856,4677471159,411,3762810,3030
202010180830,1034973,270458,1810,6056452,2289,295,177182,1139,1967437218304,36092583424,48180952,4107155322,349,6309591,3600
202010180900,1173145,249739,1810,2758762,2491,182,42183,102,1223490331136,42455548928,39673804,5123503986,448,2957415,3741
202010180930,1006786,523999,1750,5777115,2658,219,44379,139,1208546992128,32915971072,36786324,4101190627,343,6077960,3520
202010181000,1000675,477978,1810,7473873,2985,138,47145,162,1352045801984,29340813824,49078480,3721224904,311,8376341,2771
202010181030,1180785,259005,1809,3017746,2860,176,46713,119,855527629824,43437133312,43721256,5196375025,460,2838362,3155
202010181100,1239890,535674,1810,1685151,2708,192,46191,121,749769108480,46792288768,84462884,5603752259,493,1650561,3752
202010181130,1162324,286695,1810,3316175,2929,236,47496,150,992698297856,43181815296,54416388,5146209032,452,3099601,3736
202010181200,972624,667683,1810,6473559,2550,192,42603,105,1270847077376,30696558592,37672136,3744622723,321,7035701,2796
202010181230,800587,744729,1750,8992793,2239,98,41957,112,1497116481024,21123141120,29654348,2692084668,220,9451490,1644
202010181300,914617,252878,1810,7164182,2311,142,171129,419,1766459569152,31467804672,44796080,3371636595,284,7789203,2124
202010181330,1111148,1006947,1809,4185013,2307,207,40319,99,1008669539840,38737328640,49207596,4746631730,411,4600686,3700
202010181400,1206134,264221,1810,1631002,2530,182,42207,97,714266121216,45637052928,42674860,5495357959,483,1647655,3712
202010181430,1227747,298930,1812,1711692,2251,208,39405,111,737365999104,46730870272,53536028,5570101252,496,1370000,3730
202010181500,1158295,245667,1809,2988331,2476,184,41317,110,948504631808,43236336128,40388392,5216289554,456,2972654,3608
202010181530,1010310,233258,1749,3417595,2428,200,41723,140,891259200000,36285541888,36912392,4322247012,379,3077551,3516
202010181600,535881,450640,1811,5240415,2557,192,56102,166,1131792952320,20923054592,42485568,1960466519,162,6992040,3364
202010181630,132142,2113527,1819,2819307,2451,279,87522,153,238853343232,10802955776,346163964,439796202,21,2521750,4543
202010181700,62142,196540,1827,2290973,2363,195,43481,70,169312578048,290827776,40596504,218111545,0,2259590,2611
202010181730,59552,169122,1768,2647404,2645,231,46449,86,188537999360,191153152,35626228,225002894,0,2296269,6419
202010181800,65721,117277,1824,2411491,2520,182,43947,106,187729134080,198310400,24529168,226546607,0,2387002,2776
202010181830,75391,160194,1762,2609870,2663,250,70393,108,195696313856,458428928,22017832,226810048,0,2317390,2792
202010181900,66808,141071,1823,2276138,2362,181,40379,65,188020704256,358898176,33562176,227999101,0,2246717,2779
202010181930,63225,143097,1827,2461577,2741,202,45250,88,190925663744,329825792,33654984,220793905,0,2107871,2753
202010182001,68726,111042,1764,1972902,2614,183,43272,112,185766191616,514910208,22436260,222339021,2,1936755,2657
202010182030,61878,145753,1821,2176922,2869,181,46411,111,186449037312,305317376,34152176,224545150,0,2144267,2738
202010182100,63338,109230,1762,1998035,2557,198,42751,60,177550117888,321193984,22150428,219679285,0,1963550,2693
202010182130,63693,147016,1823,2157394,2935,181,47098,56,193615495680,299229696,34183992,221875633,0,2123231,2699
202010182200,58291,108883,1822,1839107,2201,183,38633,36,190512003584,572089344,21698672,217694481,0,1800567,2767
202010182230,63971,112399,1764,1680994,1945,179,35133,42,184687239168,271391232,25508868,217728483,0,1644667,2620
202010182300,58116,161376,1820,1578084,1785,185,34615,48,186608902656,376704512,30634724,211538952,0,1533403,2571
202010182330,61734,122350,1817,1733759,1291,204,27886,30,192572259840,401724928,28488380,206635275,0,1386394,2576
202010190000,59121,77649,1756,1366360,953,183,22981,43,183657349120,301138944,15928184,208672076,0,1326921,2493
202010190030,54608,80632,1815,1270411,959,188,24555,38,194744451072,246484992,15974028,211225428,0,1234980,2505
202010190100,61514,111274,1812,1200759,601,183,19269,130,213435433984,336197120,26806976,222538757,0,1161490,2532
202010190130,61932,135260,1813,1380868,620,242,37934,58,214906940928,1473710080,36359360,205117359,1,1108617,2539
202010190200,45067,75214,1753,134214,402,188,14583,20,173788504576,150875648,14602476,200683808,0,88969,2465
202010190230,46050,462700,1813,155238,553,145,16801,15,193803083264,354149888,77500068,140809938,0,118744,1811
202010190300,31431,72657,1811,108538,454,38,12694,14,183947927040,151762432,16823780,15638884,0,95117,398
202010190330,36756,83128,1811,89425,452,53,12387,14,184098750976,103837184,22425808,15478772,0,77177,355
202010190400,29789,52140,1811,95235,455,42,12484,128,184005918720,164227072,11525832,15453611,0,82958,362
202010190430,29361,36918,1751,90200,473,37,10934,11,174046355968,75850752,9233276,14639811,0,84964,232
202010190500,47931,252989,1813,161249,1519,123,22412,34,256685228544,1269466112,33913944,31306979,1,132621,394
202010190530,40771,208118,1814,531908,909,72,20784,71,193815414784,150193152,15403676,17647290,0,193123,553
202010190600,74040,4527752,1811,2856934,1180,321,28384,600,265948638208,9773302272,969030188,75688215,1,3204633,29522
202010190630,61519,7496058,1812,2855092,1820,70,30618,41,240675499008,32289309696,1218125408,47280128,0,2792305,29881
202010190700,91118,2134291,1753,2654993,2237,534,34808,44,259402700800,41770129920,397253824,49378736,1,2695418,33385
202010190730,125601,1022206,1813,8965174,2663,1127,66565,177,364158051328,5695499264,169841284,161383094,0,9196380,26244
202010190800,231527,1921278,1812,17061199,3689,834,123547,694,487206002688,13564872704,330232428,285762393,3,17521995,54431
202010190830,293385,2871333,1811,24626782,5065,2298,243833,12755,920657307136,9686778880,452161880,390078405,2,25095459,67473
202010190900,345585,3392906,1810,29751050,6050,4349,168125,32581,537372995072,9535026176,514235612,482874104,0,30569237,77502
202010190930,360150,3025476,1811,31110661,6933,5606,193877,39947,466605704704,5553349632,516202872,493271012,0,31663514,73368
202010191001,346181,3089236,1750,27068737,6568,5662,177171,40781,607302844928,14685707776,475943312,441304917,1,27869232,70888
202010191030,367545,4013231,1809,30709646,7782,5884,203178,38453,519380152320,10620817408,668871364,484872612,0,31301627,112132
202010191100,437017,26446359,1811,37722614,9289,6316,243994,45390,636962335744,35987839488,4685658076,578365787,0,38448732,161608
