,SNAP_TIME,SERVICE_NAME,STAT_NAME,VALUE,DELTAT_SEC,RATE_VALUE,SERVICE_NAME,SUM(VALUE)
135,20201109010015,SYS$USERS,workarea executions - optimal,1777693868,3607.164,1.91,SYS$USERS,362173855988807
136,20201109010015,IOMUTX5,user I/O wait time,7896339048,3607.164,2.1,IOMUTX5,3832978203583
137,20201109010015,SO_AUG_X1,user I/O wait time,1791073822,3607.164,0.0,SO_AUG_X1,4997767074404
138,20201109010015,SYS$BACKGROUND,user I/O wait time,6410673162,3607.164,471.67,SYS$BACKGROUND,3199996016993
139,20201109010015,SYS$USERS,user I/O wait time,262089955338,3607.164,19006.74,SYS$USERS,362173855988807
140,20201109010015,IOMUTX5,DB time,16267343271,3607.164,436.31,IOMUTX5,3832978203583
141,20201109010015,SO_AUG_X1,DB time,20105280810,3607.164,0.0,SO_AUG_X1,4997767074404
142,20201109010015,SYS$BACKGROUND,DB time,0,3607.164,0.0,SYS$BACKGROUND,3199996016993
143,20201109010015,SYS$USERS,DB time,1067963052305,3607.164,6352.75,SYS$USERS,362173855988807
144,20201109010015,IOMUTX5,user rollbacks,3,3607.164,0.0,IOMUTX5,3832978203583
145,20201109010015,SO_AUG_X1,user rollbacks,0,3607.164,0.0,SO_AUG_X1,4997767074404
146,20201109010015,SYS$BACKGROUND,user rollbacks,0,3607.164,0.0,SYS$BACKGROUND,3199996016993
147,20201109010015,SYS$USERS,user rollbacks,1985,3607.164,0.0,SYS$USERS,362173855988807
148,20201109010015,IOMUTX5,session cursor cache hits,216337,3607.164,0.03,IOMUTX5,3832978203583
149,20201109010015,SO_AUG_X1,session cursor cache hits,17487073,3607.164,0.0,SO_AUG_X1,4997767074404
150,20201109010015,SYS$BACKGROUND,session cursor cache hits,10711227,3607.164,1.65,SYS$BACKGROUND,3199996016993
151,20201109010015,SYS$USERS,session cursor cache hits,105704559,3607.164,18.3,SYS$USERS,362173855988807
152,20201109010015,IOMUTX5,workarea executions - multipass,0,3607.164,0.0,IOMUTX5,3832978203583
153,20201109010015,SO_AUG_X1,workarea executions - multipass,0,3607.164,0.0,SO_AUG_X1,4997767074404
154,20201109010015,SYS$BACKGROUND,workarea executions - multipass,0,3607.164,0.0,SYS$BACKGROUND,3199996016993
155,20201109010015,SYS$USERS,workarea executions - multipass,0,3607.164,0.0,SYS$USERS,362173855988807
156,20201109010015,IOMUTX5,concurrency wait time,3192874,3607.164,0.01,IOMUTX5,3832978203583
157,20201109010015,SO_AUG_X1,concurrency wait time,240099488,3607.164,0.0,SO_AUG_X1,4997767074404
158,20201109010015,SYS$BACKGROUND,concurrency wait time,6934045300,3607.164,8.16,SYS$BACKGROUND,3199996016993
159,20201109010015,SYS$USERS,concurrency wait time,2160500877,3607.164,61.26,SYS$USERS,362173855988807
160,20201109010015,IOMUTX5,parse count (total),1732146,3607.164,0.15,IOMUTX5,3832978203583
161,20201109010015,SO_AUG_X1,parse count (total),215105,3607.164,0.0,SO_AUG_X1,4997767074404
162,20201109010015,SYS$BACKGROUND,parse count (total),0,3607.164,0.0,SYS$BACKGROUND,3199996016993
163,20201109010015,SYS$USERS,parse count (total),18145297,3607.164,1.97,SYS$USERS,362173855988807
164,20201109010015,IOMUTX5,opened cursors cumulative,1837531,3607.164,0.17,IOMUTX5,3832978203583
165,20201109010015,SO_AUG_X1,opened cursors cumulative,647395438,3607.164,0.0,SO_AUG_X1,4997767074404
166,20201109010015,SYS$BACKGROUND,opened cursors cumulative,19001125,3607.164,2.29,SYS$BACKGROUND,3199996016993
167,20201109010015,SYS$USERS,opened cursors cumulative,8714221618,3607.164,18.32,SYS$USERS,362173855988807
168,20201109010015,IOMUTX5,gc current blocks received,0,3607.164,0.0,IOMUTX5,3832978203583
169,20201109010015,SO_AUG_X1,gc current blocks received,0,3607.164,0.0,SO_AUG_X1,4997767074404
170,20201109010015,SYS$BACKGROUND,gc current blocks received,0,3607.164,0.0,SYS$BACKGROUND,3199996016993
171,20201109010015,SYS$USERS,gc current blocks received,0,3607.164,0.0,SYS$USERS,362173855988807
172,20201109010015,IOMUTX5,user commits,0,3607.164,0.0,IOMUTX5,3832978203583
173,20201109010015,SO_AUG_X1,user commits,0,3607.164,0.0,SO_AUG_X1,4997767074404
174,20201109010015,SYS$BACKGROUND,user commits,536524,3607.164,0.04,SYS$BACKGROUND,3199996016993
175,20201109010015,SYS$USERS,user commits,3052151,3607.164,0.17,SYS$USERS,362173855988807
176,20201109010015,IOMUTX5,workarea executions - onepass,0,3607.164,0.0,IOMUTX5,3832978203583
177,20201109010015,SO_AUG_X1,workarea executions - onepass,0,3607.164,0.0,SO_AUG_X1,4997767074404
178,20201109010015,SYS$BACKGROUND,workarea executions - onepass,0,3607.164,0.0,SYS$BACKGROUND,3199996016993
179,20201109010015,SYS$USERS,workarea executions - onepass,8840,3607.164,0.0,SYS$USERS,362173855988807
180,20201109010015,IOMUTX5,db block changes,840541,3607.164,0.07,IOMUTX5,3832978203583
181,20201109010015,SO_AUG_X1,db block changes,5377,3607.164,0.0,SO_AUG_X1,4997767074404
182,20201109010015,SYS$BACKGROUND,db block changes,128686305,3607.164,7.1,SYS$BACKGROUND,3199996016993
183,20201109010015,SYS$USERS,db block changes,2753373065,3607.164,11.45,SYS$USERS,362173855988807
184,20201109010015,IOMUTX5,application wait time,78183,3607.164,0.0,IOMUTX5,3832978203583
185,20201109010015,SO_AUG_X1,application wait time,866142,3607.164,0.0,SO_AUG_X1,4997767074404
186,20201109010015,SYS$BACKGROUND,application wait time,2386916,3607.164,0.0,SYS$BACKGROUND,3199996016993
187,20201109010015,SYS$USERS,application wait time,663527556,3607.164,2.38,SYS$USERS,362173855988807
188,20201109010015,IOMUTX5,physical writes,822,3607.164,0.0,IOMUTX5,3832978203583
189,20201109010015,SO_AUG_X1,physical writes,0,3607.164,0.0,SO_AUG_X1,4997767074404
190,20201109010015,SYS$BACKGROUND,physical writes,50966477,3607.164,1.24,SYS$BACKGROUND,3199996016993
191,20201109010015,SYS$USERS,physical writes,265980162,3607.164,0.02,SYS$USERS,362173855988807
192,20201109010015,IOMUTX5,redo size,152061704,3607.164,12.64,IOMUTX5,3832978203583
193,20201109010015,SO_AUG_X1,redo size,807184,3607.164,0.0,SO_AUG_X1,4997767074404
194,20201109010015,SYS$BACKGROUND,redo size,21616532108,3607.164,1098.23,SYS$BACKGROUND,3199996016993
195,20201109010015,SYS$USERS,redo size,1203675096708,3607.164,2465.1,SYS$USERS,362173855988807
196,20201109010015,IOMUTX5,gc current block receive time,0,3607.164,0.0,IOMUTX5,3832978203583
197,20201109010015,SO_AUG_X1,gc current block receive time,0,3607.164,0.0,SO_AUG_X1,4997767074404
198,20201109010015,SYS$BACKGROUND,gc current block receive time,0,3607.164,0.0,SYS$BACKGROUND,3199996016993
199,20201109010015,SYS$USERS,gc current block receive time,0,3607.164,0.0,SYS$USERS,362173855988807
200,20201109010015,IOMUTX5,parse time elapsed,241085300,3607.164,22.11,IOMUTX5,3832978203583
201,20201109010015,SO_AUG_X1,parse time elapsed,814419547,3607.164,0.0,SO_AUG_X1,4997767074404
202,20201109010015,SYS$BACKGROUND,parse time elapsed,0,3607.164,0.0,SYS$BACKGROUND,3199996016993
203,20201109010015,SYS$USERS,parse time elapsed,51108374965,3607.164,2238.51,SYS$USERS,362173855988807
204,20201109010015,IOMUTX5,gc cr block receive time,0,3607.164,0.0,IOMUTX5,3832978203583
205,20201109010015,SO_AUG_X1,gc cr block receive time,0,3607.164,0.0,SO_AUG_X1,4997767074404
206,20201109010015,SYS$BACKGROUND,gc cr block receive time,0,3607.164,0.0,SYS$BACKGROUND,3199996016993
207,20201109010015,SYS$USERS,gc cr block receive time,0,3607.164,0.0,SYS$USERS,362173855988807
208,20201109010015,IOMUTX5,physical reads,8951554,3607.164,0.0,IOMUTX5,3832978203583
209,20201109010015,SO_AUG_X1,physical reads,70454142,3607.164,0.0,SO_AUG_X1,4997767074404
210,20201109010015,SYS$BACKGROUND,physical reads,17337669,3607.164,1.04,SYS$BACKGROUND,3199996016993
211,20201109010015,SYS$USERS,physical reads,1859700027,3607.164,291.1,SYS$USERS,362173855988807
212,20201109010015,IOMUTX5,cluster wait time,0,3607.164,0.0,IOMUTX5,3832978203583
213,20201109010015,SO_AUG_X1,cluster wait time,0,3607.164,0.0,SO_AUG_X1,4997767074404
214,20201109010015,SYS$BACKGROUND,cluster wait time,0,3607.164,0.0,SYS$BACKGROUND,3199996016993
215,20201109010015,SYS$USERS,cluster wait time,0,3607.164,0.0,SYS$USERS,362173855988807
216,20201109010015,IOMUTX5,execute count,1622077,3607.164,0.16,IOMUTX5,3832978203583
217,20201109010015,SO_AUG_X1,execute count,647394566,3607.164,0.0,SO_AUG_X1,4997767074404
218,20201109010015,SYS$BACKGROUND,execute count,0,3607.164,0.0,SYS$BACKGROUND,3199996016993
219,20201109010015,SYS$USERS,execute count,8700050129,3607.164,10.96,SYS$USERS,362173855988807
220,20201109010015,IOMUTX5,logons cumulative,209580,3607.164,0.02,IOMUTX5,3832978203583
221,20201109010015,SO_AUG_X1,logons cumulative,902,3607.164,0.0,SO_AUG_X1,4997767074404
222,20201109010015,SYS$BACKGROUND,logons cumulative,515720,3607.164,0.05,SYS$BACKGROUND,3199996016993
223,20201109010015,SYS$USERS,logons cumulative,224603,3607.164,0.02,SYS$USERS,362173855988807
224,20201109020022,IOMUTX5,DB CPU,6160960012,3606.932,496.68,IOMUTX5,3832978203583
225,20201109020022,SO_AUG_X1,DB CPU,8248892119,3606.932,0.0,SO_AUG_X1,4997767074404
226,20201109020022,SYS$BACKGROUND,DB CPU,0,3606.932,0.0,SYS$BACKGROUND,3199996016993
227,20201109020022,SYS$USERS,DB CPU,341720763410,3606.932,2267.52,SYS$USERS,362173855988807
228,20201109020022,IOMUTX5,sql execute elapsed time,12093690880,3606.932,232.71,IOMUTX5,3832978203583
229,20201109020022,SO_AUG_X1,sql execute elapsed time,19921099805,3606.932,0.0,SO_AUG_X1,4997767074404
230,20201109020022,SYS$BACKGROUND,sql execute elapsed time,0,3606.932,0.0,SYS$BACKGROUND,3199996016993
231,20201109020022,SYS$USERS,sql execute elapsed time,954236294084,3606.932,4089.4,SYS$USERS,362173855988807
232,20201109020022,IOMUTX5,gc cr blocks received,0,3606.932,0.0,IOMUTX5,3832978203583
233,20201109020022,SO_AUG_X1,gc cr blocks received,0,3606.932,0.0,SO_AUG_X1,4997767074404
234,20201109020022,SYS$BACKGROUND,gc cr blocks received,0,3606.932,0.0,SYS$BACKGROUND,3199996016993
235,20201109020022,SYS$USERS,gc cr blocks received,0,3606.932,0.0,SYS$USERS,362173855988807
236,20201109020022,IOMUTX5,user calls,1576686,3606.932,0.13,IOMUTX5,3832978203583
237,20201109020022,SO_AUG_X1,user calls,181476,3606.932,0.0,SO_AUG_X1,4997767074404
238,20201109020022,SYS$BACKGROUND,user calls,0,3606.932,0.0,SYS$BACKGROUND,3199996016993
239,20201109020022,SYS$USERS,user calls,14212850,3606.932,0.37,SYS$USERS,362173855988807
240,20201109020022,IOMUTX5,session logical reads,29841605,3606.932,1.31,IOMUTX5,3832978203583
241,20201109020022,SO_AUG_X1,session logical reads,1855262099,3606.932,0.0,SO_AUG_X1,4997767074404
242,20201109020022,SYS$BACKGROUND,session logical reads,342693194,3606.932,35.79,SYS$BACKGROUND,3199996016993
243,20201109020022,SYS$USERS,session logical reads,106578943641,3606.932,1479.75,SYS$USERS,362173855988807
